"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20151708121705-165","4","9/8/15 0:38","9/8/15 0:41","general-gate2","ranger-stop0",3
"20151708121705-165","4","9/8/15 0:41","9/8/15 0:45","ranger-stop0","ranger-stop2",4
"20151708121705-165","4","9/8/15 0:45","9/8/15 0:48","ranger-stop2","general-gate1",3
"20151708121705-165","4","9/8/15 0:48","9/8/15 1:00","general-gate1","general-gate4",12
"20151708121705-165","4","9/8/15 1:00","9/8/15 1:07","general-gate4","general-gate7",7
"20151708121705-165","4","9/8/15 1:07","9/8/15 1:21","general-gate7","entrance1",14
"20151709031747-775","4","9/9/15 3:17","9/9/15 3:41","entrance0","entrance3",24
"20151715011755-827","4","8/15/15 13:17","8/15/15 13:39","entrance2","entrance4",22
"20151717051751-396","4","9/17/15 5:17","9/17/15 5:31","entrance3","general-gate7",14
"20151717051751-396","4","9/17/15 5:31","9/17/15 5:44","general-gate7","entrance1",13
"20151718051724-967","4","8/18/15 17:17","8/18/15 17:19","entrance0","general-gate1",2
"20151718051724-967","4","8/18/15 17:19","8/18/15 17:22","general-gate1","ranger-stop2",3
"20151718051724-967","4","8/18/15 17:22","8/18/15 17:25","ranger-stop2","ranger-stop0",3
"20151718051724-967","4","8/18/15 17:25","8/18/15 17:29","ranger-stop0","general-gate2",4
"20151718051724-967","4","8/18/15 17:29","8/18/15 17:43","general-gate2","general-gate5",14
"20151718051724-967","4","8/18/15 17:43","8/18/15 17:54","general-gate5","entrance4",11
"20151724111708-22","4","8/24/15 23:17","8/24/15 23:34","entrance4","entrance2",17
"20151726081706-525","4","10/26/15 20:17","10/26/15 20:30","entrance1","general-gate7",13
"20151726081706-525","4","10/26/15 20:30","10/26/15 20:37","general-gate7","general-gate4",7
"20151726081706-525","4","10/26/15 20:37","10/26/15 20:48","general-gate4","general-gate1",11
"20151726081706-525","4","10/26/15 20:48","10/26/15 20:51","general-gate1","ranger-stop2",3
"20151726081706-525","4","10/26/15 20:51","10/26/15 20:54","ranger-stop2","ranger-stop0",3
"20151726081706-525","4","10/26/15 20:54","10/26/15 20:57","ranger-stop0","general-gate2",3
"20151726081706-525","4","10/26/15 20:57","10/26/15 21:17","general-gate2","entrance2",20
"20151730051757-753","4","10/30/15 5:17","10/30/15 5:39","entrance2","general-gate2",22
"20151730051757-753","4","10/30/15 5:39","10/30/15 5:42","general-gate2","ranger-stop0",3
"20151730051757-753","4","10/30/15 5:42","10/30/15 5:45","ranger-stop0","ranger-stop2",3
"20151730051757-753","4","10/30/15 5:45","10/30/15 5:48","ranger-stop2","general-gate1",3
"20151730051757-753","4","10/30/15 5:48","10/30/15 6:00","general-gate1","general-gate4",12
"20151730051757-753","4","10/30/15 6:00","10/30/15 6:07","general-gate4","general-gate7",7
"20151730051757-753","4","10/30/15 6:07","10/30/15 6:21","general-gate7","entrance1",14
"20151805011802-318","4","9/5/15 13:18","9/5/15 13:31","entrance1","general-gate7",13
"20151805011802-318","4","9/5/15 13:31","9/5/15 13:39","general-gate7","general-gate4",8
"20151805011802-318","4","9/5/15 13:39","9/5/15 13:51","general-gate4","general-gate1",12
"20151805011802-318","4","9/5/15 13:51","9/5/15 13:54","general-gate1","ranger-stop2",3
"20151805011802-318","4","9/5/15 13:54","9/5/15 13:57","ranger-stop2","ranger-stop0",3
"20151805011802-318","4","9/5/15 13:57","9/5/15 14:01","ranger-stop0","general-gate2",4
"20151805011802-318","4","9/5/15 14:01","9/5/15 14:22","general-gate2","entrance2",21
"20151810041830-866","4","8/10/15 4:18","8/10/15 4:40","entrance3","general-gate1",22
"20151810041830-866","4","8/10/15 4:40","8/10/15 4:43","general-gate1","ranger-stop2",3
"20151810041830-866","4","8/10/15 4:43","8/10/15 4:46","ranger-stop2","ranger-stop0",3
"20151810041830-866","4","8/10/15 4:46","8/10/15 4:50","ranger-stop0","general-gate2",4
"20151810041830-866","4","8/10/15 4:50","8/10/15 5:02","general-gate2","general-gate5",12
"20151810041830-866","4","8/10/15 5:02","8/10/15 5:13","general-gate5","entrance4",11
"20151812041829-28","4","9/12/15 4:18","9/12/15 4:30","entrance1","general-gate7",12
"20151812041829-28","4","9/12/15 4:30","9/12/15 4:44","general-gate7","entrance3",14
"20151818051823-515","4","11/18/15 5:18","11/18/15 5:31","entrance1","general-gate7",13
"20151818051823-515","4","11/18/15 5:31","11/18/15 5:47","general-gate7","entrance3",16
"20151820101858-629","4","9/20/15 10:18","9/20/15 10:41","entrance4","entrance2",23
"20151824101801-394","4","10/24/15 22:18","10/24/15 22:27","entrance4","general-gate5",9
"20151824101801-394","4","10/24/15 22:27","10/24/15 22:37","general-gate5","general-gate2",10
"20151824101801-394","4","10/24/15 22:37","10/24/15 22:40","general-gate2","ranger-stop0",3
"20151824101801-394","4","10/24/15 22:40","10/24/15 22:43","ranger-stop0","ranger-stop2",3
"20151824101801-394","4","10/24/15 22:43","10/24/15 22:45","ranger-stop2","general-gate1",2
"20151824101801-394","4","10/24/15 22:45","10/24/15 23:04","general-gate1","entrance3",19
"20151905111946-116","4","8/5/15 11:19","8/5/15 11:39","entrance2","entrance4",20
"20151920111927-365","4","9/20/15 11:19","9/20/15 11:42","entrance3","general-gate1",23
"20151920111927-365","4","9/20/15 11:42","9/20/15 11:45","general-gate1","ranger-stop2",3
"20151920111927-365","4","9/20/15 11:45","9/20/15 11:49","ranger-stop2","ranger-stop0",4
"20151920111927-365","4","9/20/15 11:49","9/20/15 11:52","ranger-stop0","general-gate2",3
"20151920111927-365","4","9/20/15 11:52","9/20/15 12:05","general-gate2","general-gate5",13
"20151920111927-365","4","9/20/15 12:05","9/20/15 12:17","general-gate5","entrance4",12
"20151920121938-201","4","11/20/15 0:19","11/20/15 0:39","entrance2","general-gate2",20
"20151920121938-201","4","11/20/15 0:39","11/20/15 0:43","general-gate2","ranger-stop0",4
"20151920121938-201","4","11/20/15 0:43","11/20/15 0:46","ranger-stop0","ranger-stop2",3
"20151920121938-201","4","11/20/15 0:46","11/20/15 0:48","ranger-stop2","general-gate1",2
"20151920121938-201","4","11/20/15 0:48","11/20/15 0:50","general-gate1","entrance0",2
"20151925041955-821","4","10/25/15 16:19","10/25/15 16:39","entrance2","general-gate2",20
"20151925041955-821","4","10/25/15 16:39","10/25/15 16:43","general-gate2","ranger-stop0",4
"20151925041955-821","4","10/25/15 16:43","10/25/15 16:46","ranger-stop0","ranger-stop2",3
"20151925041955-821","4","10/25/15 16:46","10/25/15 16:48","ranger-stop2","general-gate1",2
"20151925041955-821","4","10/25/15 16:48","10/25/15 16:59","general-gate1","general-gate4",11
"20151925041955-821","4","10/25/15 16:59","10/25/15 17:07","general-gate4","general-gate7",8
"20151925041955-821","4","10/25/15 17:07","10/25/15 17:20","general-gate7","entrance1",13
"20151929091952-892","4","8/29/15 21:19","8/29/15 21:29","entrance4","general-gate5",10
"20151929091952-892","4","8/29/15 21:29","8/29/15 21:40","general-gate5","general-gate2",11
"20151929091952-892","4","8/29/15 21:40","8/29/15 21:43","general-gate2","ranger-stop0",3
"20151929091952-892","4","8/29/15 21:43","8/29/15 21:46","ranger-stop0","ranger-stop2",3
"20151929091952-892","4","8/29/15 21:46","8/29/15 21:48","ranger-stop2","general-gate1",2
"20151929091952-892","4","8/29/15 21:48","8/29/15 22:08","general-gate1","entrance3",20
"20152010122043-411","4","8/10/15 12:20","8/10/15 12:41","entrance2","entrance4",21
"20152012062013-357","4","8/12/15 6:20","8/12/15 6:41","entrance3","general-gate1",21
"20152012062013-357","4","8/12/15 6:41","8/12/15 6:44","general-gate1","ranger-stop2",3
"20152012062013-357","4","8/12/15 6:44","8/12/15 6:47","ranger-stop2","ranger-stop0",3
"20152012062013-357","4","8/12/15 6:47","8/12/15 6:51","ranger-stop0","general-gate2",4
"20152012062013-357","4","8/12/15 6:51","8/12/15 7:12","general-gate2","entrance2",21
"20152015102051-234","4","10/15/15 10:20","10/15/15 10:32","entrance1","general-gate7",12
"20152015102051-234","4","10/15/15 10:32","10/15/15 10:39","general-gate7","general-gate4",7
"20152015102051-234","4","10/15/15 10:39","10/15/15 10:51","general-gate4","entrance0",12
"20152019112039-171","4","9/19/15 11:20","9/19/15 11:32","entrance1","general-gate7",12
"20152019112039-171","4","9/19/15 11:32","9/19/15 11:39","general-gate7","general-gate4",7
"20152019112039-171","4","9/19/15 11:39","9/19/15 11:51","general-gate4","entrance0",12
"20152022042021-344","4","11/22/15 4:20","11/22/15 4:31","entrance4","general-gate5",11
"20152022042021-344","4","11/22/15 4:31","11/22/15 4:44","general-gate5","general-gate2",13
"20152022042021-344","4","11/22/15 4:44","11/22/15 4:47","general-gate2","ranger-stop0",3
"20152022042021-344","4","11/22/15 4:47","11/22/15 4:51","ranger-stop0","ranger-stop2",4
"20152022042021-344","4","11/22/15 4:51","11/22/15 4:54","ranger-stop2","general-gate1",3
"20152022042021-344","4","11/22/15 4:54","11/22/15 5:06","general-gate1","general-gate4",12
"20152022042021-344","4","11/22/15 5:06","11/22/15 5:14","general-gate4","general-gate7",8
"20152022042021-344","4","11/22/15 5:14","11/22/15 5:28","general-gate7","entrance1",14
"20152022062035-937","4","9/22/15 6:20","9/22/15 6:38","entrance2","general-gate2",18
"20152022062035-937","4","9/22/15 6:38","9/22/15 6:41","general-gate2","ranger-stop0",3
"20152022062035-937","4","9/22/15 6:41","9/22/15 6:44","ranger-stop0","ranger-stop2",3
"20152022062035-937","4","9/22/15 6:44","9/22/15 6:47","ranger-stop2","general-gate1",3
"20152022062035-937","4","9/22/15 6:47","9/22/15 7:06","general-gate1","entrance3",19
"20152026062048-507","4","8/26/15 6:20","8/26/15 6:34","entrance1","general-gate7",14
"20152026062048-507","4","8/26/15 6:34","8/26/15 6:42","general-gate7","general-gate4",8
"20152026062048-507","4","8/26/15 6:42","8/26/15 6:55","general-gate4","entrance0",13
"20152028052035-302","4","11/28/15 5:20","11/28/15 5:43","entrance2","general-gate2",23
"20152028052035-302","4","11/28/15 5:43","11/28/15 5:47","general-gate2","ranger-stop0",4
"20152028052035-302","4","11/28/15 5:47","11/28/15 5:50","ranger-stop0","ranger-stop2",3
"20152028052035-302","4","11/28/15 5:50","11/28/15 5:53","ranger-stop2","general-gate1",3
"20152028052035-302","4","11/28/15 5:53","11/28/15 5:55","general-gate1","entrance0",2
"20152028092023-256","4","8/28/15 9:20","8/28/15 9:39","entrance2","entrance4",19
"20152031092032-480","4","8/31/15 9:20","8/31/15 9:33","entrance0","general-gate4",13
"20152031092032-480","4","8/31/15 9:33","8/31/15 9:40","general-gate4","general-gate7",7
"20152031092032-480","4","8/31/15 9:40","8/31/15 9:53","general-gate7","entrance1",13
"20152101062116-767","4","10/1/15 18:21","10/1/15 18:35","entrance1","general-gate7",14
"20152101062116-767","4","10/1/15 18:35","10/1/15 18:43","general-gate7","general-gate4",8
"20152101062116-767","4","10/1/15 18:43","10/1/15 18:55","general-gate4","general-gate1",12
"20152101062116-767","4","10/1/15 18:55","10/1/15 18:58","general-gate1","ranger-stop2",3
"20152101062116-767","4","10/1/15 18:58","10/1/15 19:01","ranger-stop2","ranger-stop0",3
"20152101062116-767","4","10/1/15 19:01","10/1/15 19:05","ranger-stop0","general-gate2",4
"20152101062116-767","4","10/1/15 19:05","10/1/15 19:27","general-gate2","entrance2",22
"20152108072126-110","4","10/8/15 7:21","10/8/15 7:33","entrance1","general-gate7",12
"20152108072126-110","4","10/8/15 7:33","10/8/15 7:39","general-gate7","general-gate4",6
"20152108072126-110","4","10/8/15 7:39","10/8/15 7:49","general-gate4","general-gate1",10
"20152108072126-110","4","10/8/15 7:49","10/8/15 7:52","general-gate1","ranger-stop2",3
"20152108072126-110","4","10/8/15 7:52","10/8/15 7:54","ranger-stop2","ranger-stop0",2
"20152108072126-110","4","10/8/15 7:54","10/8/15 7:57","ranger-stop0","general-gate2",3
"20152108072126-110","4","10/8/15 7:57","10/8/15 8:16","general-gate2","entrance2",19
"20152110062154-762","4","9/10/15 18:21","9/10/15 18:32","entrance0","general-gate4",11
"20152110062154-762","4","9/10/15 18:32","9/10/15 18:39","general-gate4","general-gate7",7
"20152110062154-762","4","9/10/15 18:39","9/10/15 18:50","general-gate7","entrance1",11
"20152114062155-626","4","10/14/15 18:21","10/14/15 18:34","entrance1","general-gate7",13
"20152114062155-626","4","10/14/15 18:34","10/14/15 18:48","general-gate7","entrance3",14
"20152117022134-310","4","8/17/15 14:21","8/17/15 14:34","entrance1","general-gate7",13
"20152117022134-310","4","8/17/15 14:34","8/17/15 14:41","general-gate7","general-gate4",7
"20152117022134-310","4","8/17/15 14:41","8/17/15 14:52","general-gate4","general-gate1",11
"20152117022134-310","4","8/17/15 14:52","8/17/15 14:55","general-gate1","ranger-stop2",3
"20152117022134-310","4","8/17/15 14:55","8/17/15 14:58","ranger-stop2","ranger-stop0",3
"20152117022134-310","4","8/17/15 14:58","8/17/15 15:01","ranger-stop0","general-gate2",3
"20152117022134-310","4","8/17/15 15:01","8/17/15 15:22","general-gate2","entrance2",21
"20152203102251-393","4","9/3/15 22:22","9/3/15 22:42","entrance3","general-gate1",20
"20152203102251-393","4","9/3/15 22:42","9/3/15 22:45","general-gate1","ranger-stop2",3
"20152203102251-393","4","9/3/15 22:45","9/3/15 22:47","ranger-stop2","ranger-stop0",2
"20152203102251-393","4","9/3/15 22:47","9/3/15 22:51","ranger-stop0","general-gate2",4
"20152203102251-393","4","9/3/15 22:51","9/3/15 23:02","general-gate2","general-gate5",11
"20152203102251-393","4","9/3/15 23:02","9/3/15 23:11","general-gate5","entrance4",9
"20152207062203-49","4","8/7/15 18:22","8/7/15 18:42","entrance3","general-gate1",20
"20152207062203-49","4","8/7/15 18:42","8/7/15 18:44","general-gate1","ranger-stop2",2
"20152207062203-49","4","8/7/15 18:44","8/7/15 18:47","ranger-stop2","ranger-stop0",3
"20152207062203-49","4","8/7/15 18:47","8/7/15 18:50","ranger-stop0","general-gate2",3
"20152207062203-49","4","8/7/15 18:50","8/7/15 19:01","general-gate2","general-gate5",11
"20152207062203-49","4","8/7/15 19:01","8/7/15 19:11","general-gate5","entrance4",10
"20152210012245-940","4","12/10/15 13:22","12/10/15 13:24","entrance0","general-gate1",2
"20152210012245-940","4","12/10/15 13:24","12/10/15 13:27","general-gate1","ranger-stop2",3
"20152210012245-940","4","12/10/15 13:27","12/10/15 13:30","ranger-stop2","ranger-stop0",3
"20152210012245-940","4","12/10/15 13:30","12/10/15 13:34","ranger-stop0","general-gate2",4
"20152210012245-940","4","12/10/15 13:34","12/10/15 13:56","general-gate2","entrance2",22
"20152212082224-705","4","9/12/15 20:22","9/12/15 20:35","entrance1","general-gate7",13
"20152212082224-705","4","9/12/15 20:35","9/12/15 20:42","general-gate7","general-gate4",7
"20152212082224-705","4","9/12/15 20:42","9/12/15 20:54","general-gate4","general-gate1",12
"20152212082224-705","4","9/12/15 20:54","9/12/15 20:57","general-gate1","ranger-stop2",3
"20152212082224-705","4","9/12/15 20:57","9/12/15 21:00","ranger-stop2","ranger-stop0",3
"20152212082224-705","4","9/12/15 21:00","9/12/15 21:03","ranger-stop0","general-gate2",3
"20152212082224-705","4","9/12/15 21:03","9/12/15 21:15","general-gate2","general-gate5",12
"20152212082224-705","4","9/12/15 21:15","9/12/15 21:25","general-gate5","entrance4",10
"20152223042211-392","4","9/23/15 16:22","9/23/15 16:23","entrance0","general-gate1",1
"20152223042211-392","4","9/23/15 16:23","9/23/15 16:26","general-gate1","ranger-stop2",3
"20152223042211-392","4","9/23/15 16:26","9/23/15 16:29","ranger-stop2","ranger-stop0",3
"20152223042211-392","4","9/23/15 16:29","9/23/15 16:33","ranger-stop0","general-gate2",4
"20152223042211-392","4","9/23/15 16:33","9/23/15 16:45","general-gate2","general-gate5",12
"20152223042211-392","4","9/23/15 16:45","9/23/15 16:56","general-gate5","entrance4",11
"20152226052247-507","4","8/26/15 17:22","8/26/15 17:43","entrance3","general-gate1",21
"20152226052247-507","4","8/26/15 17:43","8/26/15 17:45","general-gate1","ranger-stop2",2
"20152226052247-507","4","8/26/15 17:45","8/26/15 17:48","ranger-stop2","ranger-stop0",3
"20152226052247-507","4","8/26/15 17:48","8/26/15 17:51","ranger-stop0","general-gate2",3
"20152226052247-507","4","8/26/15 17:51","8/26/15 18:03","general-gate2","general-gate5",12
"20152226052247-507","4","8/26/15 18:03","8/26/15 18:12","general-gate5","entrance4",9
"20152229062218-697","4","9/29/15 6:22","9/29/15 6:40","entrance2","general-gate2",18
"20152229062218-697","4","9/29/15 6:40","9/29/15 6:43","general-gate2","ranger-stop0",3
"20152229062218-697","4","9/29/15 6:43","9/29/15 6:46","ranger-stop0","ranger-stop2",3
"20152229062218-697","4","9/29/15 6:46","9/29/15 6:48","ranger-stop2","general-gate1",2
"20152229062218-697","4","9/29/15 6:48","9/29/15 6:50","general-gate1","entrance0",2
"20152303022337-383","4","9/3/15 14:23","9/3/15 14:36","entrance1","general-gate7",13
"20152303022337-383","4","9/3/15 14:36","9/3/15 14:43","general-gate7","general-gate4",7
"20152303022337-383","4","9/3/15 14:43","9/3/15 14:54","general-gate4","general-gate1",11
"20152303022337-383","4","9/3/15 14:54","9/3/15 14:57","general-gate1","ranger-stop2",3
"20152303022337-383","4","9/3/15 14:57","9/3/15 15:00","ranger-stop2","ranger-stop0",3
"20152303022337-383","4","9/3/15 15:00","9/3/15 15:03","ranger-stop0","general-gate2",3
"20152303022337-383","4","9/3/15 15:03","9/3/15 15:15","general-gate2","general-gate5",12
"20152303022337-383","4","9/3/15 15:15","9/3/15 15:25","general-gate5","entrance4",10
"20152305092306-830","4","9/5/15 21:23","9/5/15 21:39","entrance3","general-gate7",16
"20152305092306-830","4","9/5/15 21:39","9/5/15 21:54","general-gate7","entrance1",15
"20152313082354-230","4","9/13/15 20:23","9/13/15 20:37","entrance0","general-gate4",14
"20152313082354-230","4","9/13/15 20:37","9/13/15 20:45","general-gate4","general-gate7",8
"20152313082354-230","4","9/13/15 20:45","9/13/15 20:59","general-gate7","entrance1",14
"20152315032358-764","4","10/15/15 15:23","10/15/15 15:33","entrance4","general-gate5",10
"20152315032358-764","4","10/15/15 15:33","10/15/15 15:45","general-gate5","general-gate2",12
"20152315032358-764","4","10/15/15 15:45","10/15/15 15:48","general-gate2","ranger-stop0",3
"20152315032358-764","4","10/15/15 15:48","10/15/15 15:51","ranger-stop0","ranger-stop2",3
"20152315032358-764","4","10/15/15 15:51","10/15/15 15:53","ranger-stop2","general-gate1",2
"20152315032358-764","4","10/15/15 15:53","10/15/15 16:13","general-gate1","entrance3",20
"20152318122323-590","4","11/18/15 0:23","11/18/15 0:32","entrance4","general-gate5",9
"20152318122323-590","4","11/18/15 0:32","11/18/15 0:42","general-gate5","general-gate2",10
"20152318122323-590","4","11/18/15 0:42","11/18/15 0:45","general-gate2","ranger-stop0",3
"20152318122323-590","4","11/18/15 0:45","11/18/15 0:48","ranger-stop0","ranger-stop2",3
"20152318122323-590","4","11/18/15 0:48","11/18/15 0:50","ranger-stop2","general-gate1",2
"20152318122323-590","4","11/18/15 0:50","11/18/15 0:52","general-gate1","entrance0",2
"20152318122332-895","4","8/18/15 0:23","8/18/15 0:32","entrance4","general-gate5",9
"20152318122332-895","4","8/18/15 0:32","8/18/15 0:42","general-gate5","general-gate2",10
"20152318122332-895","4","8/18/15 0:42","8/18/15 0:45","general-gate2","ranger-stop0",3
"20152318122332-895","4","8/18/15 0:45","8/18/15 0:48","ranger-stop0","ranger-stop2",3
"20152318122332-895","4","8/18/15 0:48","8/18/15 0:50","ranger-stop2","general-gate1",2
"20152318122332-895","4","8/18/15 0:50","8/18/15 0:52","general-gate1","entrance0",2
"20152319052345-291","4","8/19/15 5:23","8/19/15 5:42","entrance3","general-gate1",19
"20152319052345-291","4","8/19/15 5:42","8/19/15 5:45","general-gate1","ranger-stop2",3
"20152319052345-291","4","8/19/15 5:45","8/19/15 5:47","ranger-stop2","ranger-stop0",2
"20152319052345-291","4","8/19/15 5:47","8/19/15 5:50","ranger-stop0","general-gate2",3
"20152319052345-291","4","8/19/15 5:50","8/19/15 6:09","general-gate2","entrance2",19
"20152326062339-173","4","9/26/15 18:23","9/26/15 18:35","entrance1","general-gate7",12
"20152326062339-173","4","9/26/15 18:35","9/26/15 18:41","general-gate7","general-gate4",6
"20152326062339-173","4","9/26/15 18:41","9/26/15 18:51","general-gate4","general-gate1",10
"20152326062339-173","4","9/26/15 18:51","9/26/15 18:54","general-gate1","ranger-stop2",3
"20152326062339-173","4","9/26/15 18:54","9/26/15 18:56","ranger-stop2","ranger-stop0",2
"20152326062339-173","4","9/26/15 18:56","9/26/15 18:59","ranger-stop0","general-gate2",3
"20152326062339-173","4","9/26/15 18:59","9/26/15 19:17","general-gate2","entrance2",18
"20152414102424-455","4","11/14/15 22:24","11/14/15 22:34","entrance4","general-gate5",10
"20152414102424-455","4","11/14/15 22:34","11/14/15 22:47","general-gate5","general-gate2",13
"20152414102424-455","4","11/14/15 22:47","11/14/15 22:50","general-gate2","ranger-stop0",3
"20152414102424-455","4","11/14/15 22:50","11/14/15 22:53","ranger-stop0","ranger-stop2",3
"20152414102424-455","4","11/14/15 22:53","11/14/15 22:56","ranger-stop2","general-gate1",3
"20152414102424-455","4","11/14/15 22:56","11/14/15 23:18","general-gate1","entrance3",22
"20152415032411-506","4","9/15/15 3:24","9/15/15 3:42","entrance2","entrance4",18
"20152427082431-293","4","10/27/15 8:24","10/27/15 8:38","entrance0","general-gate4",14
"20152427082431-293","4","10/27/15 8:38","10/27/15 8:45","general-gate4","general-gate7",7
"20152427082431-293","4","10/27/15 8:45","10/27/15 9:00","general-gate7","entrance1",15
"20152429092418-25","4","9/29/15 21:24","9/29/15 21:43","entrance3","general-gate1",19
"20152429092418-25","4","9/29/15 21:43","9/29/15 21:46","general-gate1","ranger-stop2",3
"20152429092418-25","4","9/29/15 21:46","9/29/15 21:49","ranger-stop2","ranger-stop0",3
"20152429092418-25","4","9/29/15 21:49","9/29/15 21:52","ranger-stop0","general-gate2",3
"20152429092418-25","4","9/29/15 21:52","9/29/15 22:11","general-gate2","entrance2",19
"20152431042436-774","4","8/31/15 16:24","8/31/15 16:36","entrance1","general-gate7",12
"20152431042436-774","4","8/31/15 16:36","8/31/15 16:49","general-gate7","entrance3",13
"20152501082533-97","4","9/1/15 8:25","9/1/15 8:44","entrance2","general-gate2",19
"20152501082533-97","4","9/1/15 8:44","9/1/15 8:47","general-gate2","ranger-stop0",3
"20152501082533-97","4","9/1/15 8:47","9/1/15 8:50","ranger-stop0","ranger-stop2",3
"20152501082533-97","4","9/1/15 8:50","9/1/15 8:52","ranger-stop2","general-gate1",2
"20152501082533-97","4","9/1/15 8:52","9/1/15 8:54","general-gate1","entrance0",2
"20152505122536-553","4","11/5/15 12:25","11/5/15 12:38","entrance1","general-gate7",13
"20152505122536-553","4","11/5/15 12:38","11/5/15 12:44","general-gate7","general-gate4",6
"20152505122536-553","4","11/5/15 12:44","11/5/15 12:55","general-gate4","general-gate1",11
"20152505122536-553","4","11/5/15 12:55","11/5/15 12:57","general-gate1","ranger-stop2",2
"20152505122536-553","4","11/5/15 12:57","11/5/15 13:00","ranger-stop2","ranger-stop0",3
"20152505122536-553","4","11/5/15 13:00","11/5/15 13:03","ranger-stop0","general-gate2",3
"20152505122536-553","4","11/5/15 13:03","11/5/15 13:22","general-gate2","entrance2",19
"20152506112538-503","4","8/6/15 23:25","8/6/15 23:43","entrance4","entrance2",18
"20152511052523-668","4","11/11/15 17:25","11/11/15 17:26","entrance0","general-gate1",1
"20152511052523-668","4","11/11/15 17:26","11/11/15 17:29","general-gate1","ranger-stop2",3
"20152511052523-668","4","11/11/15 17:29","11/11/15 17:32","ranger-stop2","ranger-stop0",3
"20152511052523-668","4","11/11/15 17:32","11/11/15 17:36","ranger-stop0","general-gate2",4
"20152511052523-668","4","11/11/15 17:36","11/11/15 17:56","general-gate2","entrance2",20
"20152511072526-706","4","8/11/15 19:25","8/11/15 19:49","entrance3","entrance0",24
"20152515022543-461","4","9/15/15 14:25","9/15/15 14:47","entrance3","general-gate1",22
"20152515022543-461","4","9/15/15 14:47","9/15/15 14:49","general-gate1","ranger-stop2",2
"20152515022543-461","4","9/15/15 14:49","9/15/15 14:52","ranger-stop2","ranger-stop0",3
"20152515022543-461","4","9/15/15 14:52","9/15/15 14:56","ranger-stop0","general-gate2",4
"20152515022543-461","4","9/15/15 14:56","9/15/15 15:16","general-gate2","entrance2",20
"20152521052530-437","4","10/21/15 5:25","10/21/15 5:38","entrance0","general-gate4",13
"20152521052530-437","4","10/21/15 5:38","10/21/15 5:46","general-gate4","general-gate7",8
"20152521052530-437","4","10/21/15 5:46","10/21/15 6:00","general-gate7","entrance1",14
"20152530042509-982","4","11/30/15 16:25","11/30/15 16:37","entrance0","general-gate4",12
"20152530042509-982","4","11/30/15 16:37","11/30/15 16:44","general-gate4","general-gate7",7
"20152530042509-982","4","11/30/15 16:44","11/30/15 16:57","general-gate7","entrance1",13
"20152531082536-410","4","8/31/15 20:25","8/31/15 20:39","entrance1","general-gate7",14
"20152531082536-410","4","8/31/15 20:39","8/31/15 20:46","general-gate7","general-gate4",7
"20152531082536-410","4","8/31/15 20:46","8/31/15 21:00","general-gate4","entrance0",14
"20152604122658-312","4","10/4/15 0:26","10/4/15 0:46","entrance0","entrance3",20
"20152608092601-553","4","8/8/15 9:26","8/8/15 9:44","entrance4","entrance2",18
"20152609012611-577","4","10/9/15 13:26","10/9/15 13:45","entrance2","general-gate2",19
"20152609012611-577","4","10/9/15 13:45","10/9/15 13:48","general-gate2","ranger-stop0",3
"20152609012611-577","4","10/9/15 13:48","10/9/15 13:51","ranger-stop0","ranger-stop2",3
"20152609012611-577","4","10/9/15 13:51","10/9/15 13:54","ranger-stop2","general-gate1",3
"20152609012611-577","4","10/9/15 13:54","10/9/15 13:55","general-gate1","entrance0",1
"20152609092656-305","4","8/9/15 21:26","8/9/15 21:36","entrance4","general-gate5",10
"20152609092656-305","4","8/9/15 21:36","8/9/15 21:46","general-gate5","general-gate2",10
"20152609092656-305","4","8/9/15 21:46","8/9/15 21:49","general-gate2","ranger-stop0",3
"20152609092656-305","4","8/9/15 21:49","8/9/15 21:52","ranger-stop0","ranger-stop2",3
"20152609092656-305","4","8/9/15 21:52","8/9/15 21:54","ranger-stop2","general-gate1",2
"20152609092656-305","4","8/9/15 21:54","8/9/15 22:13","general-gate1","entrance3",19
"20152611012607-354","4","9/11/15 1:26","9/11/15 1:46","entrance2","entrance4",20
"20152611012652-785","4","10/11/15 13:26","10/11/15 13:28","entrance0","general-gate1",2
"20152611012652-785","4","10/11/15 13:28","10/11/15 13:31","general-gate1","ranger-stop2",3
"20152611012652-785","4","10/11/15 13:31","10/11/15 13:34","ranger-stop2","ranger-stop0",3
"20152611012652-785","4","10/11/15 13:34","10/11/15 13:37","ranger-stop0","general-gate2",3
"20152611012652-785","4","10/11/15 13:37","10/11/15 13:58","general-gate2","entrance2",21
"20152612092616-433","4","12/12/15 9:26","12/12/15 9:47","entrance0","entrance3",21
"20152624072658-21","4","8/24/15 7:26","8/24/15 7:38","entrance4","general-gate5",12
"20152624072658-21","4","8/24/15 7:38","8/24/15 7:50","general-gate5","general-gate2",12
"20152624072658-21","4","8/24/15 7:50","8/24/15 7:54","general-gate2","ranger-stop0",4
"20152624072658-21","4","8/24/15 7:54","8/24/15 7:57","ranger-stop0","ranger-stop2",3
"20152624072658-21","4","8/24/15 7:57","8/24/15 8:00","ranger-stop2","general-gate1",3
"20152624072658-21","4","8/24/15 8:00","8/24/15 8:02","general-gate1","entrance0",2
"20152627022642-406","4","8/27/15 14:26","8/27/15 14:41","entrance3","general-gate7",15
"20152627022642-406","4","8/27/15 14:41","8/27/15 14:54","general-gate7","entrance1",13
