"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20152512052534-249","2","9/12/15 17:46","9/12/15 17:50","general-gate2","ranger-stop0",4
"20152512052534-249","2","9/12/15 17:50","9/12/15 17:53","ranger-stop0","ranger-stop2",3
"20152512052534-249","2","9/12/15 17:53","9/12/15 17:55","ranger-stop2","general-gate1",2
"20152512052534-249","2","9/12/15 17:55","9/12/15 18:06","general-gate1","general-gate4",11
"20152512052534-249","2","9/12/15 18:06","9/12/15 18:13","general-gate4","general-gate7",7
"20152512052534-249","2","9/12/15 18:13","9/12/15 18:32","general-gate7","camping0",19
"20152512052534-249","2","9/12/15 18:32","9/17/15 9:15","camping0","camping0",6643
"20152512052534-249","2","9/17/15 9:15","9/17/15 9:33","camping0","general-gate7",18
"20152512052534-249","2","9/17/15 9:33","9/17/15 9:48","general-gate7","entrance3",15
"20152513102540-141","2","10/13/15 10:25","10/13/15 10:35","entrance4","general-gate5",10
"20152513102540-141","2","10/13/15 10:35","10/13/15 10:47","general-gate5","general-gate2",12
"20152513102540-141","2","10/13/15 10:47","10/13/15 10:50","general-gate2","ranger-stop0",3
"20152513102540-141","2","10/13/15 10:50","10/13/15 10:54","ranger-stop0","ranger-stop2",4
"20152513102540-141","2","10/13/15 10:54","10/13/15 10:56","ranger-stop2","general-gate1",2
"20152513102540-141","2","10/13/15 10:56","10/13/15 11:08","general-gate1","general-gate4",12
"20152513102540-141","2","10/13/15 11:08","10/13/15 11:15","general-gate4","general-gate7",7
"20152513102540-141","2","10/13/15 11:15","10/13/15 11:29","general-gate7","camping3",14
"20152513102540-141","2","10/13/15 11:29","10/13/15 11:29","camping3","camping3",0
"20152513102540-141","2","10/13/15 11:29","10/13/15 11:43","camping3","general-gate7",14
"20152513102540-141","2","10/13/15 11:43","10/13/15 11:58","general-gate7","entrance3",15
"20152514082508-137","2","8/14/15 8:25","8/14/15 8:26","entrance0","general-gate1",1
"20152514082508-137","2","8/14/15 8:26","8/14/15 8:29","general-gate1","ranger-stop2",3
"20152514082508-137","2","8/14/15 8:29","8/14/15 8:31","ranger-stop2","ranger-stop0",2
"20152514082508-137","2","8/14/15 8:31","8/14/15 8:34","ranger-stop0","general-gate2",3
"20152514082508-137","2","8/14/15 8:34","8/14/15 8:45","general-gate2","general-gate5",11
"20152514082508-137","2","8/14/15 8:45","8/14/15 8:55","general-gate5","entrance4",10
"20152515062540-976","2","9/15/15 6:25","9/15/15 6:42","entrance3","general-gate7",17
"20152515062540-976","2","9/15/15 6:42","9/15/15 6:53","general-gate7","camping5",11
"20152515062540-976","2","9/15/15 6:53","9/18/15 7:24","camping5","camping5",4351
"20152515062540-976","2","9/18/15 7:24","9/18/15 7:35","camping5","general-gate7",11
"20152515062540-976","2","9/18/15 7:35","9/18/15 7:43","general-gate7","general-gate4",8
"20152515062540-976","2","9/18/15 7:43","9/18/15 7:55","general-gate4","general-gate1",12
"20152515062540-976","2","9/18/15 7:55","9/18/15 7:58","general-gate1","ranger-stop2",3
"20152515062540-976","2","9/18/15 7:58","9/18/15 8:02","ranger-stop2","ranger-stop0",4
"20152515062540-976","2","9/18/15 8:02","9/18/15 8:05","ranger-stop0","general-gate2",3
"20152515062540-976","2","9/18/15 8:05","9/18/15 8:18","general-gate2","general-gate5",13
"20152515062540-976","2","9/18/15 8:18","9/18/15 8:29","general-gate5","entrance4",11
"20152516032549-968","2","8/16/15 15:25","8/16/15 15:35","entrance4","general-gate5",10
"20152516032549-968","2","8/16/15 15:35","8/16/15 15:45","general-gate5","general-gate2",10
"20152516032549-968","2","8/16/15 15:45","8/16/15 15:48","general-gate2","ranger-stop0",3
"20152516032549-968","2","8/16/15 15:48","8/16/15 15:51","ranger-stop0","ranger-stop2",3
"20152516032549-968","2","8/16/15 15:51","8/16/15 15:53","ranger-stop2","general-gate1",2
"20152516032549-968","2","8/16/15 15:53","8/16/15 16:12","general-gate1","entrance3",19
"20152516042528-805","2","8/16/15 16:25","8/16/15 16:46","entrance2","general-gate2",21
"20152516042528-805","2","8/16/15 16:46","8/16/15 16:49","general-gate2","ranger-stop0",3
"20152516042528-805","2","8/16/15 16:49","8/16/15 16:53","ranger-stop0","ranger-stop2",4
"20152516042528-805","2","8/16/15 16:53","8/16/15 16:55","ranger-stop2","general-gate1",2
"20152516042528-805","2","8/16/15 16:55","8/16/15 17:07","general-gate1","general-gate4",12
"20152516042528-805","2","8/16/15 17:07","8/16/15 17:15","general-gate4","general-gate7",8
"20152516042528-805","2","8/16/15 17:15","8/16/15 17:25","general-gate7","camping5",10
"20152516042528-805","2","8/16/15 17:25","8/21/15 15:05","camping5","camping5",7060
"20152516042528-805","2","8/21/15 15:05","8/21/15 15:15","camping5","general-gate7",10
"20152516042528-805","2","8/21/15 15:15","8/21/15 15:31","general-gate7","entrance3",16
"20152517082550-64","2","11/17/15 8:25","11/17/15 8:27","entrance0","general-gate1",2
"20152517082550-64","2","11/17/15 8:27","11/17/15 8:29","general-gate1","ranger-stop2",2
"20152517082550-64","2","11/17/15 8:29","11/17/15 8:32","ranger-stop2","ranger-stop0",3
"20152517082550-64","2","11/17/15 8:32","11/17/15 8:35","ranger-stop0","general-gate2",3
"20152517082550-64","2","11/17/15 8:35","11/17/15 8:52","general-gate2","entrance2",17
"20152518012558-924","2","9/18/15 13:25","9/18/15 13:32","entrance1","camping4",7
"20152518012558-924","2","9/18/15 13:32","9/27/15 17:30","camping4","camping4",13198
"20152518012558-924","2","9/27/15 17:30","9/27/15 17:39","camping4","general-gate7",9
"20152518012558-924","2","9/27/15 17:39","9/27/15 17:52","general-gate7","entrance3",13
"20152519062544-210","2","8/19/15 18:25","8/19/15 18:44","entrance2","general-gate2",19
"20152519062544-210","2","8/19/15 18:44","8/19/15 18:47","general-gate2","ranger-stop0",3
"20152519062544-210","2","8/19/15 18:47","8/19/15 18:49","ranger-stop0","ranger-stop2",2
"20152519062544-210","2","8/19/15 18:49","8/19/15 18:52","ranger-stop2","general-gate1",3
"20152519062544-210","2","8/19/15 18:52","8/19/15 19:02","general-gate1","general-gate4",10
"20152519062544-210","2","8/19/15 19:02","8/19/15 19:09","general-gate4","general-gate7",7
"20152519062544-210","2","8/19/15 19:09","8/19/15 19:21","general-gate7","entrance1",12
"20152519102554-161","2","9/19/15 10:25","9/19/15 10:34","entrance4","general-gate5",9
"20152519102554-161","2","9/19/15 10:34","9/19/15 10:45","general-gate5","general-gate2",11
"20152519102554-161","2","9/19/15 10:45","9/19/15 10:48","general-gate2","ranger-stop0",3
"20152519102554-161","2","9/19/15 10:48","9/19/15 10:50","ranger-stop0","ranger-stop2",2
"20152519102554-161","2","9/19/15 10:50","9/19/15 10:53","ranger-stop2","general-gate1",3
"20152519102554-161","2","9/19/15 10:53","9/19/15 11:03","general-gate1","general-gate4",10
"20152519102554-161","2","9/19/15 11:03","9/19/15 11:09","general-gate4","general-gate7",6
"20152519102554-161","2","9/19/15 11:09","9/19/15 11:18","general-gate7","camping4",9
"20152519102554-161","2","9/19/15 11:18","9/20/15 19:06","camping4","camping4",1908
"20152519102554-161","2","9/20/15 19:06","9/20/15 19:14","camping4","general-gate7",8
"20152519102554-161","2","9/20/15 19:14","9/20/15 19:28","general-gate7","entrance3",14
"20152520022515-874","2","8/20/15 14:25","8/20/15 14:44","entrance2","general-gate2",19
"20152520022515-874","2","8/20/15 14:44","8/20/15 14:47","general-gate2","ranger-stop0",3
"20152520022515-874","2","8/20/15 14:47","8/20/15 14:50","ranger-stop0","ranger-stop2",3
"20152520022515-874","2","8/20/15 14:50","8/20/15 14:52","ranger-stop2","general-gate1",2
"20152520022515-874","2","8/20/15 14:52","8/20/15 15:03","general-gate1","general-gate4",11
"20152520022515-874","2","8/20/15 15:03","8/20/15 15:10","general-gate4","general-gate7",7
"20152520022515-874","2","8/20/15 15:10","8/20/15 15:19","general-gate7","camping5",9
"20152520022515-874","2","8/20/15 15:19","8/24/15 6:59","camping5","camping5",5260
"20152520022515-874","2","8/24/15 6:59","8/24/15 7:09","camping5","general-gate7",10
"20152520022515-874","2","8/24/15 7:09","8/24/15 7:23","general-gate7","entrance3",14
"20152521082513-203","2","8/21/15 8:25","8/21/15 8:26","entrance0","general-gate1",1
"20152521082513-203","2","8/21/15 8:26","8/21/15 8:29","general-gate1","ranger-stop2",3
"20152521082513-203","2","8/21/15 8:29","8/21/15 8:31","ranger-stop2","ranger-stop0",2
"20152521082513-203","2","8/21/15 8:31","8/21/15 8:34","ranger-stop0","general-gate2",3
"20152521082513-203","2","8/21/15 8:34","8/21/15 8:45","general-gate2","general-gate5",11
"20152521082513-203","2","8/21/15 8:45","8/21/15 8:55","general-gate5","entrance4",10
"20152523062510-74","2","8/23/15 6:25","8/23/15 6:35","entrance4","general-gate5",10
"20152523062510-74","2","8/23/15 6:35","8/23/15 6:46","general-gate5","general-gate2",11
"20152523062510-74","2","8/23/15 6:46","8/23/15 6:49","general-gate2","ranger-stop0",3
"20152523062510-74","2","8/23/15 6:49","8/23/15 6:52","ranger-stop0","ranger-stop2",3
"20152523062510-74","2","8/23/15 6:52","8/23/15 6:55","ranger-stop2","general-gate1",3
"20152523062510-74","2","8/23/15 6:55","8/23/15 7:06","general-gate1","general-gate4",11
"20152523062510-74","2","8/23/15 7:06","8/23/15 7:13","general-gate4","general-gate7",7
"20152523062510-74","2","8/23/15 7:13","8/23/15 7:23","general-gate7","camping5",10
"20152523062510-74","2","8/23/15 7:23","8/26/15 8:56","camping5","camping5",4413
"20152523062510-74","2","8/26/15 8:56","8/26/15 9:06","camping5","general-gate7",10
"20152523062510-74","2","8/26/15 9:06","8/26/15 9:13","general-gate7","general-gate4",7
"20152523062510-74","2","8/26/15 9:13","8/26/15 9:25","general-gate4","entrance0",12
"20152524042554-641","2","10/24/15 16:25","10/24/15 16:45","entrance4","entrance2",20
"20152525082524-985","2","11/25/15 8:25","11/25/15 8:35","entrance4","general-gate5",10
"20152525082524-985","2","11/25/15 8:35","11/25/15 8:46","general-gate5","general-gate2",11
"20152525082524-985","2","11/25/15 8:46","11/25/15 8:49","general-gate2","ranger-stop0",3
"20152525082524-985","2","11/25/15 8:49","11/25/15 8:52","ranger-stop0","ranger-stop2",3
"20152525082524-985","2","11/25/15 8:52","11/25/15 8:55","ranger-stop2","general-gate1",3
"20152525082524-985","2","11/25/15 8:55","11/25/15 9:15","general-gate1","entrance3",20
"20152526062530-151","2","8/26/15 6:25","8/26/15 6:36","entrance0","general-gate4",11
"20152526062530-151","2","8/26/15 6:36","8/26/15 6:42","general-gate4","general-gate7",6
"20152526062530-151","2","8/26/15 6:42","8/26/15 6:58","general-gate7","camping2",16
"20152526062530-151","2","8/26/15 6:58","8/26/15 13:00","camping2","camping2",362
"20152526062530-151","2","8/26/15 13:00","8/26/15 13:15","camping2","general-gate7",15
"20152526062530-151","2","8/26/15 13:15","8/26/15 13:29","general-gate7","entrance3",14
"20152527022522-115","2","9/27/15 14:25","9/27/15 14:28","entrance4","camping6",3
"20152527022522-115","2","9/27/15 14:28","9/27/15 14:28","camping6","camping6",0
"20152527022522-115","2","9/27/15 14:28","9/27/15 14:30","camping6","entrance4",2
"20152527022531-64","2","8/27/15 14:25","8/27/15 14:36","entrance4","general-gate5",11
"20152527022531-64","2","8/27/15 14:36","8/27/15 14:49","general-gate5","general-gate2",13
"20152527022531-64","2","8/27/15 14:49","8/27/15 14:53","general-gate2","ranger-stop0",4
"20152527022531-64","2","8/27/15 14:53","8/27/15 14:56","ranger-stop0","ranger-stop2",3
"20152527022531-64","2","8/27/15 14:56","8/27/15 14:59","ranger-stop2","general-gate1",3
"20152527022531-64","2","8/27/15 14:59","8/27/15 15:11","general-gate1","general-gate4",12
"20152527022531-64","2","8/27/15 15:11","8/27/15 15:19","general-gate4","general-gate7",8
"20152527022531-64","2","8/27/15 15:19","8/27/15 15:39","general-gate7","camping2",20
"20152527022531-64","2","8/27/15 15:39","8/28/15 12:06","camping2","camping2",1227
"20152527022531-64","2","8/28/15 12:06","8/28/15 12:26","camping2","general-gate7",20
"20152527022531-64","2","8/28/15 12:26","8/28/15 12:43","general-gate7","entrance3",17
"20152527102521-92","2","8/27/15 10:25","8/27/15 10:39","entrance1","camping0",14
"20152527102521-92","2","8/27/15 10:39","9/6/15 7:00","camping0","camping0",14181
"20152527102521-92","2","9/6/15 7:00","9/6/15 7:17","camping0","general-gate7",17
"20152527102521-92","2","9/6/15 7:17","9/6/15 7:31","general-gate7","entrance3",14
"20152527102554-683","2","12/27/15 10:25","12/27/15 10:48","entrance3","general-gate1",23
"20152527102554-683","2","12/27/15 10:48","12/27/15 10:51","general-gate1","ranger-stop2",3
"20152527102554-683","2","12/27/15 10:51","12/27/15 10:55","ranger-stop2","ranger-stop0",4
"20152527102554-683","2","12/27/15 10:55","12/27/15 10:58","ranger-stop0","general-gate2",3
"20152527102554-683","2","12/27/15 10:58","12/27/15 11:11","general-gate2","general-gate5",13
"20152527102554-683","2","12/27/15 11:11","12/27/15 11:23","general-gate5","camping6",12
"20152527102554-683","2","12/27/15 11:23","12/27/15 11:23","camping6","camping6",0
"20152527102554-683","2","12/27/15 11:23","12/27/15 11:35","camping6","general-gate5",12
"20152527102554-683","2","12/27/15 11:35","12/27/15 11:48","general-gate5","general-gate2",13
"20152527102554-683","2","12/27/15 11:48","12/27/15 11:51","general-gate2","ranger-stop0",3
"20152527102554-683","2","12/27/15 11:51","12/27/15 11:55","ranger-stop0","ranger-stop2",4
"20152527102554-683","2","12/27/15 11:55","12/27/15 11:58","ranger-stop2","general-gate1",3
"20152527102554-683","2","12/27/15 11:58","12/27/15 12:21","general-gate1","entrance3",23
"20152528052550-543","2","10/28/15 5:25","10/28/15 5:32","entrance2","general-gate3",7
"20152528052550-543","2","10/28/15 5:32","10/28/15 5:33","general-gate3","camping8",1
"20152528052550-543","2","10/28/15 5:33","10/28/15 12:00","camping8","camping8",387
"20152528052550-543","2","10/28/15 12:00","10/28/15 12:21","camping8","general-gate2",21
"20152528052550-543","2","10/28/15 12:21","10/28/15 12:24","general-gate2","ranger-stop0",3
"20152528052550-543","2","10/28/15 12:24","10/28/15 12:27","ranger-stop0","ranger-stop2",3
"20152528052550-543","2","10/28/15 12:27","10/28/15 12:30","ranger-stop2","general-gate1",3
"20152528052550-543","2","10/28/15 12:30","10/28/15 12:32","general-gate1","entrance0",2
"20152528092556-30","2","10/28/15 9:25","10/28/15 9:37","entrance0","general-gate4",12
"20152528092556-30","2","10/28/15 9:37","10/28/15 9:43","general-gate4","general-gate7",6
"20152528092556-30","2","10/28/15 9:43","10/28/15 9:52","general-gate7","camping4",9
"20152528092556-30","2","10/28/15 9:52","10/29/15 16:30","camping4","camping4",1838
"20152528092556-30","2","10/29/15 16:30","10/29/15 16:38","camping4","general-gate7",8
"20152528092556-30","2","10/29/15 16:38","10/29/15 16:45","general-gate7","general-gate4",7
"20152528092556-30","2","10/29/15 16:45","10/29/15 16:55","general-gate4","general-gate1",10
"20152528092556-30","2","10/29/15 16:55","10/29/15 16:57","general-gate1","ranger-stop2",2
"20152528092556-30","2","10/29/15 16:57","10/29/15 17:00","ranger-stop2","ranger-stop0",3
"20152528092556-30","2","10/29/15 17:00","10/29/15 17:03","ranger-stop0","general-gate2",3
"20152528092556-30","2","10/29/15 17:03","10/29/15 17:13","general-gate2","general-gate5",10
"20152528092556-30","2","10/29/15 17:13","10/29/15 17:23","general-gate5","entrance4",10
"20152528102542-269","2","9/28/15 10:25","9/28/15 10:27","entrance0","general-gate1",2
"20152528102542-269","2","9/28/15 10:27","9/28/15 10:29","general-gate1","ranger-stop2",2
"20152528102542-269","2","9/28/15 10:29","9/28/15 10:33","ranger-stop2","ranger-stop0",4
"20152528102542-269","2","9/28/15 10:33","9/28/15 10:36","ranger-stop0","general-gate2",3
"20152528102542-269","2","9/28/15 10:36","9/28/15 10:48","general-gate2","general-gate5",12
"20152528102542-269","2","9/28/15 10:48","9/28/15 10:59","general-gate5","camping6",11
"20152528102542-269","2","9/28/15 10:59","9/28/15 10:59","camping6","camping6",0
"20152528102542-269","2","9/28/15 10:59","9/28/15 11:09","camping6","general-gate5",10
"20152528102542-269","2","9/28/15 11:09","9/28/15 11:21","general-gate5","general-gate2",12
"20152528102542-269","2","9/28/15 11:21","9/28/15 11:24","general-gate2","ranger-stop0",3
"20152528102542-269","2","9/28/15 11:24","9/28/15 11:28","ranger-stop0","ranger-stop2",4
"20152528102542-269","2","9/28/15 11:28","9/28/15 11:30","ranger-stop2","general-gate1",2
"20152528102542-269","2","9/28/15 11:30","9/28/15 11:32","general-gate1","entrance0",2
"20152528112512-496","2","9/28/15 11:25","9/28/15 11:37","entrance1","general-gate7",12
"20152528112512-496","2","9/28/15 11:37","9/28/15 11:43","general-gate7","general-gate4",6
"20152528112512-496","2","9/28/15 11:43","9/28/15 11:54","general-gate4","general-gate1",11
"20152528112512-496","2","9/28/15 11:54","9/28/15 11:56","general-gate1","ranger-stop2",2
"20152528112512-496","2","9/28/15 11:56","9/28/15 11:59","ranger-stop2","ranger-stop0",3
"20152528112512-496","2","9/28/15 11:59","9/28/15 12:02","ranger-stop0","general-gate2",3
"20152528112512-496","2","9/28/15 12:02","9/28/15 12:13","general-gate2","general-gate5",11
"20152528112512-496","2","9/28/15 12:13","9/28/15 12:22","general-gate5","entrance4",9
"20152529022528-642","2","8/29/15 14:25","8/29/15 14:39","entrance0","general-gate4",14
"20152529022528-642","2","8/29/15 14:39","8/29/15 14:47","general-gate4","general-gate7",8
"20152529022528-642","2","8/29/15 14:47","8/29/15 14:58","general-gate7","camping5",11
"20152529022528-642","2","8/29/15 14:58","8/30/15 21:59","camping5","camping5",1861
"20152529022528-642","2","8/30/15 21:59","8/30/15 22:10","camping5","general-gate7",11
"20152529022528-642","2","8/30/15 22:10","8/30/15 22:27","general-gate7","entrance3",17
"20152529062500-596","2","9/29/15 6:25","9/29/15 6:47","entrance2","camping6",22
"20152529062500-596","2","9/29/15 6:47","9/30/15 21:53","camping6","camping6",2346
"20152529062500-596","2","9/30/15 21:53","9/30/15 22:16","camping6","entrance2",23
"20152529072547-796","2","9/29/15 7:25","9/29/15 7:40","entrance0","general-gate4",15
"20152529072547-796","2","9/29/15 7:40","9/29/15 7:48","general-gate4","general-gate7",8
"20152529072547-796","2","9/29/15 7:48","9/29/15 8:03","general-gate7","camping3",15
"20152529072547-796","2","9/29/15 8:03","10/1/15 12:46","camping3","camping3",3163
"20152529072547-796","2","10/1/15 12:46","10/1/15 13:01","camping3","general-gate7",15
"20152529072547-796","2","10/1/15 13:01","10/1/15 13:18","general-gate7","entrance3",17
"20152529102538-290","2","12/29/15 22:25","12/29/15 22:34","entrance4","general-gate5",9
"20152529102538-290","2","12/29/15 22:34","12/29/15 22:45","general-gate5","general-gate2",11
"20152529102538-290","2","12/29/15 22:45","12/29/15 22:48","general-gate2","ranger-stop0",3
"20152529102538-290","2","12/29/15 22:48","12/29/15 22:51","ranger-stop0","ranger-stop2",3
"20152529102538-290","2","12/29/15 22:51","12/29/15 22:53","ranger-stop2","general-gate1",2
"20152529102538-290","2","12/29/15 22:53","12/29/15 23:03","general-gate1","general-gate4",10
"20152529102538-290","2","12/29/15 23:03","12/29/15 23:10","general-gate4","general-gate7",7
"20152529102538-290","2","12/29/15 23:10","12/29/15 23:22","general-gate7","entrance1",12
"20152530042540-171","2","10/30/15 4:25","10/30/15 4:39","entrance1","general-gate7",14
"20152530042540-171","2","10/30/15 4:39","10/30/15 4:46","general-gate7","general-gate4",7
"20152530042540-171","2","10/30/15 4:46","10/30/15 4:59","general-gate4","entrance0",13
"20152531032502-40","2","8/31/15 15:25","8/31/15 15:39","entrance3","general-gate7",14
"20152531032502-40","2","8/31/15 15:39","8/31/15 15:57","general-gate7","camping2",18
"20152531032502-40","2","8/31/15 15:57","9/1/15 18:41","camping2","camping2",1604
"20152531032502-40","2","9/1/15 18:41","9/1/15 18:58","camping2","general-gate7",17
"20152531032502-40","2","9/1/15 18:58","9/1/15 19:05","general-gate7","general-gate4",7
"20152531032502-40","2","9/1/15 19:05","9/1/15 19:18","general-gate4","entrance0",13
"20152602072659-678","2","10/2/15 19:26","10/2/15 19:41","entrance3","general-gate7",15
"20152602072659-678","2","10/2/15 19:41","10/2/15 19:54","general-gate7","entrance1",13
"20152602122642-940","2","9/2/15 12:26","9/2/15 12:38","entrance0","general-gate4",12
"20152602122642-940","2","9/2/15 12:38","9/2/15 12:44","general-gate4","general-gate7",6
"20152602122642-940","2","9/2/15 12:44","9/2/15 12:53","general-gate7","camping4",9
"20152602122642-940","2","9/2/15 12:53","9/2/15 12:53","camping4","camping4",0
"20152602122642-940","2","9/2/15 12:53","9/2/15 13:02","camping4","general-gate7",9
"20152602122642-940","2","9/2/15 13:02","9/2/15 13:08","general-gate7","general-gate4",6
"20152602122642-940","2","9/2/15 13:08","9/2/15 13:20","general-gate4","entrance0",12
"20152603012609-626","2","9/3/15 1:26","9/3/15 1:48","entrance2","general-gate2",22
"20152603012609-626","2","9/3/15 1:48","9/3/15 1:51","general-gate2","ranger-stop0",3
"20152603012609-626","2","9/3/15 1:51","9/3/15 1:55","ranger-stop0","ranger-stop2",4
"20152603012609-626","2","9/3/15 1:55","9/3/15 1:58","ranger-stop2","general-gate1",3
"20152603012609-626","2","9/3/15 1:58","9/3/15 2:10","general-gate1","general-gate4",12
"20152603012609-626","2","9/3/15 2:10","9/3/15 2:18","general-gate4","general-gate7",8
"20152603012609-626","2","9/3/15 2:18","9/3/15 2:33","general-gate7","entrance1",15
"20152606102611-230","2","9/6/15 10:26","9/6/15 10:39","entrance3","general-gate7",13
"20152606102611-230","2","9/6/15 10:39","9/6/15 10:55","general-gate7","camping2",16
"20152606102611-230","2","9/6/15 10:55","9/7/15 14:43","camping2","camping2",1668
"20152606102611-230","2","9/7/15 14:43","9/7/15 14:59","camping2","general-gate7",16
"20152606102611-230","2","9/7/15 14:59","9/7/15 15:05","general-gate7","general-gate4",6
"20152606102611-230","2","9/7/15 15:05","9/7/15 15:15","general-gate4","general-gate1",10
"20152606102611-230","2","9/7/15 15:15","9/7/15 15:17","general-gate1","ranger-stop2",2
"20152606102611-230","2","9/7/15 15:17","9/7/15 15:20","ranger-stop2","ranger-stop0",3
"20152606102611-230","2","9/7/15 15:20","9/7/15 15:23","ranger-stop0","general-gate2",3
"20152606102611-230","2","9/7/15 15:23","9/7/15 15:33","general-gate2","general-gate5",10
"20152606102611-230","2","9/7/15 15:33","9/7/15 15:42","general-gate5","entrance4",9
"20152607012655-615","2","8/7/15 13:26","8/7/15 13:39","entrance0","general-gate4",13
"20152607012655-615","2","8/7/15 13:39","8/7/15 13:46","general-gate4","general-gate7",7
"20152607012655-615","2","8/7/15 13:46","8/7/15 13:59","general-gate7","entrance1",13
"20152607092603-350","2","8/7/15 9:26","8/7/15 9:47","entrance2","camping6",21
"20152607092603-350","2","8/7/15 9:47","8/12/15 16:44","camping6","camping6",7617
"20152607092603-350","2","8/12/15 16:44","8/12/15 16:55","camping6","general-gate5",11
"20152607092603-350","2","8/12/15 16:55","8/12/15 17:08","general-gate5","general-gate2",13
"20152607092603-350","2","8/12/15 17:08","8/12/15 17:12","general-gate2","ranger-stop0",4
"20152607092603-350","2","8/12/15 17:12","8/12/15 17:15","ranger-stop0","ranger-stop2",3
"20152607092603-350","2","8/12/15 17:15","8/12/15 17:18","ranger-stop2","general-gate1",3
"20152607092603-350","2","8/12/15 17:18","8/12/15 17:30","general-gate1","general-gate4",12
"20152607092603-350","2","8/12/15 17:30","8/12/15 17:38","general-gate4","general-gate7",8
"20152607092603-350","2","8/12/15 17:38","8/12/15 17:52","general-gate7","entrance1",14
"20152608082638-702","2","8/8/15 8:26","8/8/15 8:33","entrance1","camping4",7
"20152608082638-702","2","8/8/15 8:33","8/10/15 14:39","camping4","camping4",3246
"20152608082638-702","2","8/10/15 14:39","8/10/15 14:48","camping4","general-gate7",9
"20152608082638-702","2","8/10/15 14:48","8/10/15 14:55","general-gate7","general-gate4",7
"20152608082638-702","2","8/10/15 14:55","8/10/15 15:07","general-gate4","general-gate1",12
"20152608082638-702","2","8/10/15 15:07","8/10/15 15:09","general-gate1","ranger-stop2",2
"20152608082638-702","2","8/10/15 15:09","8/10/15 15:12","ranger-stop2","ranger-stop0",3
"20152608082638-702","2","8/10/15 15:12","8/10/15 15:15","ranger-stop0","general-gate2",3
"20152608082638-702","2","8/10/15 15:15","8/10/15 15:35","general-gate2","entrance2",20
"20152611042652-570","2","8/11/15 16:26","8/11/15 16:44","entrance2","general-gate2",18
"20152611042652-570","2","8/11/15 16:44","8/11/15 16:47","general-gate2","ranger-stop0",3
"20152611042652-570","2","8/11/15 16:47","8/11/15 16:50","ranger-stop0","ranger-stop2",3
"20152611042652-570","2","8/11/15 16:50","8/11/15 16:52","ranger-stop2","general-gate1",2
"20152611042652-570","2","8/11/15 16:52","8/11/15 17:10","general-gate1","entrance3",18
"20152613102657-412","2","9/13/15 10:26","9/13/15 10:32","entrance2","general-gate3",6
"20152613102657-412","2","9/13/15 10:32","9/13/15 10:33","general-gate3","camping8",1
"20152613102657-412","2","9/13/15 10:33","9/14/15 8:46","camping8","camping8",1333
"20152613102657-412","2","9/14/15 8:46","9/14/15 9:05","camping8","general-gate2",19
"20152613102657-412","2","9/14/15 9:05","9/14/15 9:08","general-gate2","ranger-stop0",3
"20152613102657-412","2","9/14/15 9:08","9/14/15 9:11","ranger-stop0","ranger-stop2",3
"20152613102657-412","2","9/14/15 9:11","9/14/15 9:13","ranger-stop2","general-gate1",2
"20152613102657-412","2","9/14/15 9:13","9/14/15 9:33","general-gate1","entrance3",20
"20152614122614-782","2","8/14/15 12:26","8/14/15 12:27","entrance0","general-gate1",1
"20152614122614-782","2","8/14/15 12:27","8/14/15 12:30","general-gate1","ranger-stop2",3
"20152614122614-782","2","8/14/15 12:30","8/14/15 12:33","ranger-stop2","ranger-stop0",3
"20152614122614-782","2","8/14/15 12:33","8/14/15 12:36","ranger-stop0","general-gate2",3
"20152614122614-782","2","8/14/15 12:36","8/14/15 12:47","general-gate2","general-gate5",11
"20152614122614-782","2","8/14/15 12:47","8/14/15 12:57","general-gate5","camping6",10
"20152614122614-782","2","8/14/15 12:57","8/15/15 19:58","camping6","camping6",1861
"20152614122614-782","2","8/15/15 19:58","8/15/15 20:08","camping6","general-gate5",10
"20152614122614-782","2","8/15/15 20:08","8/15/15 20:19","general-gate5","general-gate2",11
"20152614122614-782","2","8/15/15 20:19","8/15/15 20:23","general-gate2","ranger-stop0",4
"20152614122614-782","2","8/15/15 20:23","8/15/15 20:26","ranger-stop0","ranger-stop2",3
"20152614122614-782","2","8/15/15 20:26","8/15/15 20:28","ranger-stop2","general-gate1",2
"20152614122614-782","2","8/15/15 20:28","8/15/15 20:48","general-gate1","entrance3",20
"20152615012610-377","2","9/15/15 13:26","9/15/15 13:42","entrance3","general-gate7",16
"20152615012610-377","2","9/15/15 13:42","9/15/15 14:02","general-gate7","camping0",20
"20152615012610-377","2","9/15/15 14:02","9/19/15 14:37","camping0","camping0",5795
"20152615012610-377","2","9/19/15 14:37","9/19/15 14:57","camping0","general-gate7",20
"20152615012610-377","2","9/19/15 14:57","9/19/15 15:05","general-gate7","general-gate4",8
"20152615012610-377","2","9/19/15 15:05","9/19/15 15:17","general-gate4","general-gate1",12
"20152615012610-377","2","9/19/15 15:17","9/19/15 15:20","general-gate1","ranger-stop2",3
"20152615012610-377","2","9/19/15 15:20","9/19/15 15:24","ranger-stop2","ranger-stop0",4
"20152615012610-377","2","9/19/15 15:24","9/19/15 15:27","ranger-stop0","general-gate2",3
"20152615012610-377","2","9/19/15 15:27","9/19/15 15:40","general-gate2","general-gate5",13
"20152615012610-377","2","9/19/15 15:40","9/19/15 15:51","general-gate5","entrance4",11
