"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20153508073510-838","6","10/8/15 8:18","10/8/15 8:31","general-gate2","general-gate5",13
"20153508073510-838","6","10/8/15 8:31","10/8/15 8:42","general-gate5","entrance4",11
"20153508083556-759","6","9/8/15 8:35","9/8/15 8:57","entrance4","entrance2",22
"20153511083503-854","6","9/11/15 20:35","9/11/15 20:44","entrance4","general-gate5",9
"20153511083503-854","6","9/11/15 20:44","9/11/15 20:55","general-gate5","general-gate2",11
"20153511083503-854","6","9/11/15 20:55","9/11/15 20:58","general-gate2","ranger-stop0",3
"20153511083503-854","6","9/11/15 20:58","9/11/15 21:01","ranger-stop0","ranger-stop2",3
"20153511083503-854","6","9/11/15 21:01","9/11/15 21:03","ranger-stop2","general-gate1",2
"20153511083503-854","6","9/11/15 21:03","9/11/15 21:22","general-gate1","entrance3",19
"20153604113655-937","6","12/4/15 23:36","12/4/15 23:54","entrance2","general-gate2",18
"20153604113655-937","6","12/4/15 23:54","12/4/15 23:57","general-gate2","ranger-stop0",3
"20153604113655-937","6","12/4/15 23:57","12/5/15 0:00","ranger-stop0","ranger-stop2",3
"20153604113655-937","6","12/5/15 0:00","12/5/15 0:02","ranger-stop2","general-gate1",2
"20153604113655-937","6","12/5/15 0:02","12/5/15 0:12","general-gate1","general-gate4",10
"20153604113655-937","6","12/5/15 0:12","12/5/15 0:18","general-gate4","general-gate7",6
"20153604113655-937","6","12/5/15 0:18","12/5/15 0:30","general-gate7","entrance1",12
"20153606073654-459","6","12/6/15 7:36","12/6/15 8:01","entrance0","entrance3",25
"20153613113604-266","6","10/13/15 23:36","10/13/15 23:56","entrance2","general-gate2",20
"20153613113604-266","6","10/13/15 23:56","10/14/15 0:00","general-gate2","ranger-stop0",4
"20153613113604-266","6","10/14/15 0:00","10/14/15 0:03","ranger-stop0","ranger-stop2",3
"20153613113604-266","6","10/14/15 0:03","10/14/15 0:06","ranger-stop2","general-gate1",3
"20153613113604-266","6","10/14/15 0:06","10/14/15 0:27","general-gate1","entrance3",21
"20153622013612-921","6","11/22/15 1:36","11/22/15 1:51","entrance3","general-gate7",15
"20153622013612-921","6","11/22/15 1:51","11/22/15 2:05","general-gate7","entrance1",14
"20153702023707-936","6","10/2/15 2:37","10/2/15 2:38","entrance0","general-gate1",1
"20153702023707-936","6","10/2/15 2:38","10/2/15 2:41","general-gate1","ranger-stop2",3
"20153702023707-936","6","10/2/15 2:41","10/2/15 2:44","ranger-stop2","ranger-stop0",3
"20153702023707-936","6","10/2/15 2:44","10/2/15 2:48","ranger-stop0","general-gate2",4
"20153702023707-936","6","10/2/15 2:48","10/2/15 3:00","general-gate2","general-gate5",12
"20153702023707-936","6","10/2/15 3:00","10/2/15 3:11","general-gate5","entrance4",11
"20153711053713-630","6","8/11/15 5:37","8/11/15 5:54","entrance2","entrance4",17
"20153714063741-679","6","9/14/15 18:37","9/14/15 18:58","entrance2","general-gate2",21
"20153714063741-679","6","9/14/15 18:58","9/14/15 19:02","general-gate2","ranger-stop0",4
"20153714063741-679","6","9/14/15 19:02","9/14/15 19:05","ranger-stop0","ranger-stop2",3
"20153714063741-679","6","9/14/15 19:05","9/14/15 19:08","ranger-stop2","general-gate1",3
"20153714063741-679","6","9/14/15 19:08","9/14/15 19:30","general-gate1","entrance3",22
"20153717043711-283","6","10/17/15 16:37","10/17/15 16:51","entrance1","general-gate7",14
"20153717043711-283","6","10/17/15 16:51","10/17/15 16:58","general-gate7","general-gate4",7
"20153717043711-283","6","10/17/15 16:58","10/17/15 17:11","general-gate4","general-gate1",13
"20153717043711-283","6","10/17/15 17:11","10/17/15 17:13","general-gate1","ranger-stop2",2
"20153717043711-283","6","10/17/15 17:13","10/17/15 17:17","ranger-stop2","ranger-stop0",4
"20153717043711-283","6","10/17/15 17:17","10/17/15 17:20","ranger-stop0","general-gate2",3
"20153717043711-283","6","10/17/15 17:20","10/17/15 17:42","general-gate2","entrance2",22
"20153721043708-165","6","8/21/15 4:37","8/21/15 5:00","entrance2","general-gate2",23
"20153721043708-165","6","8/21/15 5:00","8/21/15 5:04","general-gate2","ranger-stop0",4
"20153721043708-165","6","8/21/15 5:04","8/21/15 5:07","ranger-stop0","ranger-stop2",3
"20153721043708-165","6","8/21/15 5:07","8/21/15 5:10","ranger-stop2","general-gate1",3
"20153721043708-165","6","8/21/15 5:10","8/21/15 5:23","general-gate1","general-gate4",13
"20153721043708-165","6","8/21/15 5:23","8/21/15 5:31","general-gate4","general-gate7",8
"20153721043708-165","6","8/21/15 5:31","8/21/15 5:47","general-gate7","entrance1",16
"20153725073717-829","6","9/25/15 19:37","9/25/15 19:46","entrance4","general-gate5",9
"20153725073717-829","6","9/25/15 19:46","9/25/15 19:57","general-gate5","general-gate2",11
"20153725073717-829","6","9/25/15 19:57","9/25/15 20:01","general-gate2","ranger-stop0",4
"20153725073717-829","6","9/25/15 20:01","9/25/15 20:04","ranger-stop0","ranger-stop2",3
"20153725073717-829","6","9/25/15 20:04","9/25/15 20:06","ranger-stop2","general-gate1",2
"20153725073717-829","6","9/25/15 20:06","9/25/15 20:08","general-gate1","entrance0",2
"20153831053831-162","6","8/31/15 17:38","8/31/15 17:57","entrance2","general-gate2",19
"20153831053831-162","6","8/31/15 17:57","8/31/15 18:00","general-gate2","ranger-stop0",3
"20153831053831-162","6","8/31/15 18:00","8/31/15 18:02","ranger-stop0","ranger-stop2",2
"20153831053831-162","6","8/31/15 18:02","8/31/15 18:05","ranger-stop2","general-gate1",3
"20153831053831-162","6","8/31/15 18:05","8/31/15 18:24","general-gate1","entrance3",19
"20153901123959-526","6","10/1/15 12:39","10/1/15 12:53","entrance1","general-gate7",14
"20153901123959-526","6","10/1/15 12:53","10/1/15 13:01","general-gate7","general-gate4",8
"20153901123959-526","6","10/1/15 13:01","10/1/15 13:12","general-gate4","general-gate1",11
"20153901123959-526","6","10/1/15 13:12","10/1/15 13:15","general-gate1","ranger-stop2",3
"20153901123959-526","6","10/1/15 13:15","10/1/15 13:18","ranger-stop2","ranger-stop0",3
"20153901123959-526","6","10/1/15 13:18","10/1/15 13:22","ranger-stop0","general-gate2",4
"20153901123959-526","6","10/1/15 13:22","10/1/15 13:34","general-gate2","general-gate5",12
"20153901123959-526","6","10/1/15 13:34","10/1/15 13:44","general-gate5","entrance4",10
"20153905053924-916","6","9/5/15 17:39","9/5/15 18:01","entrance2","general-gate2",22
"20153905053924-916","6","9/5/15 18:01","9/5/15 18:05","general-gate2","ranger-stop0",4
"20153905053924-916","6","9/5/15 18:05","9/5/15 18:08","ranger-stop0","ranger-stop2",3
"20153905053924-916","6","9/5/15 18:08","9/5/15 18:11","ranger-stop2","general-gate1",3
"20153905053924-916","6","9/5/15 18:11","9/5/15 18:13","general-gate1","entrance0",2
"20153913033930-161","6","10/13/15 15:39","10/13/15 16:01","entrance2","general-gate2",22
"20153913033930-161","6","10/13/15 16:01","10/13/15 16:05","general-gate2","ranger-stop0",4
"20153913033930-161","6","10/13/15 16:05","10/13/15 16:08","ranger-stop0","ranger-stop2",3
"20153913033930-161","6","10/13/15 16:08","10/13/15 16:11","ranger-stop2","general-gate1",3
"20153913033930-161","6","10/13/15 16:11","10/13/15 16:34","general-gate1","entrance3",23
"20153915033936-509","6","12/15/15 3:39","12/15/15 3:54","entrance1","general-gate7",15
"20153915033936-509","6","12/15/15 3:54","12/15/15 4:01","general-gate7","general-gate4",7
"20153915033936-509","6","12/15/15 4:01","12/15/15 4:14","general-gate4","general-gate1",13
"20153915033936-509","6","12/15/15 4:14","12/15/15 4:17","general-gate1","ranger-stop2",3
"20153915033936-509","6","12/15/15 4:17","12/15/15 4:20","ranger-stop2","ranger-stop0",3
"20153915033936-509","6","12/15/15 4:20","12/15/15 4:24","ranger-stop0","general-gate2",4
"20153915033936-509","6","12/15/15 4:24","12/15/15 4:46","general-gate2","entrance2",22
"20153919063905-813","6","10/19/15 6:39","10/19/15 6:57","entrance2","general-gate2",18
"20153919063905-813","6","10/19/15 6:57","10/19/15 7:00","general-gate2","ranger-stop0",3
"20153919063905-813","6","10/19/15 7:00","10/19/15 7:02","ranger-stop0","ranger-stop2",2
"20153919063905-813","6","10/19/15 7:02","10/19/15 7:05","ranger-stop2","general-gate1",3
"20153919063905-813","6","10/19/15 7:05","10/19/15 7:24","general-gate1","entrance3",19
"20153922093935-861","6","8/22/15 9:39","8/22/15 9:57","entrance2","general-gate2",18
"20153922093935-861","6","8/22/15 9:57","8/22/15 10:00","general-gate2","ranger-stop0",3
"20153922093935-861","6","8/22/15 10:00","8/22/15 10:03","ranger-stop0","ranger-stop2",3
"20153922093935-861","6","8/22/15 10:03","8/22/15 10:05","ranger-stop2","general-gate1",2
"20153922093935-861","6","8/22/15 10:05","8/22/15 10:06","general-gate1","entrance0",1
"20153922113912-625","6","11/22/15 23:39","11/22/15 23:59","entrance3","entrance0",20
"20154003074043-575","6","9/3/15 7:40","9/3/15 8:02","entrance3","entrance0",22
"20154027054016-842","6","12/27/15 17:40","12/27/15 17:52","entrance1","general-gate7",12
"20154027054016-842","6","12/27/15 17:52","12/27/15 17:59","general-gate7","general-gate4",7
"20154027054016-842","6","12/27/15 17:59","12/27/15 18:11","general-gate4","entrance0",12
"20154207094232-699","6","8/7/15 21:42","8/7/15 22:04","entrance4","entrance2",22
"20154209034251-421","6","12/9/15 15:42","12/9/15 16:04","entrance3","entrance0",22
"20154219014209-728","6","11/19/15 1:42","11/19/15 1:56","entrance0","general-gate4",14
"20154219014209-728","6","11/19/15 1:56","11/19/15 2:04","general-gate4","general-gate7",8
"20154219014209-728","6","11/19/15 2:04","11/19/15 2:18","general-gate7","entrance1",14
"20154309064344-904","6","9/9/15 6:43","9/9/15 6:54","entrance4","general-gate5",11
"20154309064344-904","6","9/9/15 6:54","9/9/15 7:06","general-gate5","general-gate2",12
"20154309064344-904","6","9/9/15 7:06","9/9/15 7:09","general-gate2","ranger-stop0",3
"20154309064344-904","6","9/9/15 7:09","9/9/15 7:12","ranger-stop0","ranger-stop2",3
"20154309064344-904","6","9/9/15 7:12","9/9/15 7:15","ranger-stop2","general-gate1",3
"20154309064344-904","6","9/9/15 7:15","9/9/15 7:27","general-gate1","general-gate4",12
"20154309064344-904","6","9/9/15 7:27","9/9/15 7:34","general-gate4","general-gate7",7
"20154309064344-904","6","9/9/15 7:34","9/9/15 7:48","general-gate7","entrance1",14
"20154309064357-666","6","12/9/15 6:43","12/9/15 6:57","entrance1","general-gate7",14
"20154309064357-666","6","12/9/15 6:57","12/9/15 7:12","general-gate7","entrance3",15
"20154309094342-984","6","8/9/15 21:43","8/9/15 22:02","entrance2","general-gate2",19
"20154309094342-984","6","8/9/15 22:02","8/9/15 22:05","general-gate2","ranger-stop0",3
"20154309094342-984","6","8/9/15 22:05","8/9/15 22:08","ranger-stop0","ranger-stop2",3
"20154309094342-984","6","8/9/15 22:08","8/9/15 22:10","ranger-stop2","general-gate1",2
"20154309094342-984","6","8/9/15 22:10","8/9/15 22:12","general-gate1","entrance0",2
"20154403014430-537","6","9/3/15 13:44","9/3/15 13:55","entrance0","general-gate4",11
"20154403014430-537","6","9/3/15 13:55","9/3/15 14:02","general-gate4","general-gate7",7
"20154403014430-537","6","9/3/15 14:02","9/3/15 14:14","general-gate7","entrance1",12
"20154418064412-605","6","10/18/15 6:44","10/18/15 6:56","entrance0","general-gate4",12
"20154418064412-605","6","10/18/15 6:56","10/18/15 7:04","general-gate4","general-gate7",8
"20154418064412-605","6","10/18/15 7:04","10/18/15 7:17","general-gate7","entrance1",13
"20154420024426-231","6","8/20/15 14:44","8/20/15 15:07","entrance3","entrance0",23
"20154425034411-890","6","12/25/15 15:44","12/25/15 16:03","entrance3","general-gate1",19
"20154425034411-890","6","12/25/15 16:03","12/25/15 16:06","general-gate1","ranger-stop2",3
"20154425034411-890","6","12/25/15 16:06","12/25/15 16:08","ranger-stop2","ranger-stop0",2
"20154425034411-890","6","12/25/15 16:08","12/25/15 16:12","ranger-stop0","general-gate2",4
"20154425034411-890","6","12/25/15 16:12","12/25/15 16:30","general-gate2","entrance2",18
"20154426064448-113","6","10/26/15 18:44","10/26/15 18:54","entrance4","general-gate5",10
"20154426064448-113","6","10/26/15 18:54","10/26/15 19:05","general-gate5","general-gate2",11
"20154426064448-113","6","10/26/15 19:05","10/26/15 19:08","general-gate2","ranger-stop0",3
"20154426064448-113","6","10/26/15 19:08","10/26/15 19:11","ranger-stop0","ranger-stop2",3
"20154426064448-113","6","10/26/15 19:11","10/26/15 19:14","ranger-stop2","general-gate1",3
"20154426064448-113","6","10/26/15 19:14","10/26/15 19:25","general-gate1","general-gate4",11
"20154426064448-113","6","10/26/15 19:25","10/26/15 19:31","general-gate4","general-gate7",6
"20154426064448-113","6","10/26/15 19:31","10/26/15 19:44","general-gate7","entrance1",13
"20154516024513-124","6","10/16/15 2:45","10/16/15 2:54","entrance4","general-gate5",9
"20154516024513-124","6","10/16/15 2:54","10/16/15 3:06","general-gate5","general-gate2",12
"20154516024513-124","6","10/16/15 3:06","10/16/15 3:09","general-gate2","ranger-stop0",3
"20154516024513-124","6","10/16/15 3:09","10/16/15 3:12","ranger-stop0","ranger-stop2",3
"20154516024513-124","6","10/16/15 3:12","10/16/15 3:14","ranger-stop2","general-gate1",2
"20154516024513-124","6","10/16/15 3:14","10/16/15 3:25","general-gate1","general-gate4",11
"20154516024513-124","6","10/16/15 3:25","10/16/15 3:32","general-gate4","general-gate7",7
"20154516024513-124","6","10/16/15 3:32","10/16/15 3:45","general-gate7","entrance1",13
"20154526044524-695","6","10/26/15 16:45","10/26/15 17:09","entrance3","general-gate1",24
"20154526044524-695","6","10/26/15 17:09","10/26/15 17:12","general-gate1","ranger-stop2",3
"20154526044524-695","6","10/26/15 17:12","10/26/15 17:15","ranger-stop2","ranger-stop0",3
"20154526044524-695","6","10/26/15 17:15","10/26/15 17:19","ranger-stop0","general-gate2",4
"20154526044524-695","6","10/26/15 17:19","10/26/15 17:42","general-gate2","entrance2",23
"20154603094659-851","6","9/3/15 9:46","9/3/15 10:09","entrance2","general-gate2",23
"20154603094659-851","6","9/3/15 10:09","9/3/15 10:13","general-gate2","ranger-stop0",4
"20154603094659-851","6","9/3/15 10:13","9/3/15 10:17","ranger-stop0","ranger-stop2",4
"20154603094659-851","6","9/3/15 10:17","9/3/15 10:20","ranger-stop2","general-gate1",3
"20154603094659-851","6","9/3/15 10:20","9/3/15 10:21","general-gate1","entrance0",1
"20154629104609-191","6","9/29/15 22:46","9/29/15 22:57","entrance1","general-gate7",11
"20154629104609-191","6","9/29/15 22:57","9/29/15 23:04","general-gate7","general-gate4",7
"20154629104609-191","6","9/29/15 23:04","9/29/15 23:14","general-gate4","general-gate1",10
"20154629104609-191","6","9/29/15 23:14","9/29/15 23:16","general-gate1","ranger-stop2",2
"20154629104609-191","6","9/29/15 23:16","9/29/15 23:19","ranger-stop2","ranger-stop0",3
"20154629104609-191","6","9/29/15 23:19","9/29/15 23:22","ranger-stop0","general-gate2",3
"20154629104609-191","6","9/29/15 23:22","9/29/15 23:40","general-gate2","entrance2",18
"20154709064751-735","6","9/9/15 6:47","9/9/15 7:07","entrance3","general-gate1",20
"20154709064751-735","6","9/9/15 7:07","9/9/15 7:10","general-gate1","ranger-stop2",3
"20154709064751-735","6","9/9/15 7:10","9/9/15 7:13","ranger-stop2","ranger-stop0",3
"20154709064751-735","6","9/9/15 7:13","9/9/15 7:16","ranger-stop0","general-gate2",3
"20154709064751-735","6","9/9/15 7:16","9/9/15 7:27","general-gate2","general-gate5",11
"20154709064751-735","6","9/9/15 7:27","9/9/15 7:36","general-gate5","entrance4",9
"20154713044702-690","6","9/13/15 4:47","9/13/15 4:48","entrance0","general-gate1",1
"20154713044702-690","6","9/13/15 4:48","9/13/15 4:51","general-gate1","ranger-stop2",3
"20154713044702-690","6","9/13/15 4:51","9/13/15 4:54","ranger-stop2","ranger-stop0",3
"20154713044702-690","6","9/13/15 4:54","9/13/15 4:57","ranger-stop0","general-gate2",3
"20154713044702-690","6","9/13/15 4:57","9/13/15 5:09","general-gate2","general-gate5",12
"20154713044702-690","6","9/13/15 5:09","9/13/15 5:19","general-gate5","entrance4",10
"20154817034824-160","6","9/17/15 3:48","9/17/15 4:08","entrance2","general-gate2",20
"20154817034824-160","6","9/17/15 4:08","9/17/15 4:11","general-gate2","ranger-stop0",3
"20154817034824-160","6","9/17/15 4:11","9/17/15 4:14","ranger-stop0","ranger-stop2",3
"20154817034824-160","6","9/17/15 4:14","9/17/15 4:16","ranger-stop2","general-gate1",2
"20154817034824-160","6","9/17/15 4:16","9/17/15 4:18","general-gate1","entrance0",2
"20154826054807-240","6","9/26/15 5:48","9/26/15 6:06","entrance2","entrance4",18
"20154826054818-593","6","9/26/15 17:48","9/26/15 18:02","entrance1","general-gate7",14
"20154826054818-593","6","9/26/15 18:02","9/26/15 18:19","general-gate7","entrance3",17
"20154903054942-273","6","10/3/15 5:49","10/3/15 6:10","entrance4","entrance2",21
"20154904044939-275","6","9/4/15 4:49","9/4/15 5:07","entrance2","general-gate2",18
"20154904044939-275","6","9/4/15 5:07","9/4/15 5:10","general-gate2","ranger-stop0",3
"20154904044939-275","6","9/4/15 5:10","9/4/15 5:13","ranger-stop0","ranger-stop2",3
"20154904044939-275","6","9/4/15 5:13","9/4/15 5:15","ranger-stop2","general-gate1",2
"20154904044939-275","6","9/4/15 5:15","9/4/15 5:25","general-gate1","general-gate4",10
"20154904044939-275","6","9/4/15 5:25","9/4/15 5:32","general-gate4","general-gate7",7
"20154904044939-275","6","9/4/15 5:32","9/4/15 5:43","general-gate7","entrance1",11
"20155008015024-106","6","11/8/15 13:50","11/8/15 13:51","entrance0","general-gate1",1
"20155008015024-106","6","11/8/15 13:51","11/8/15 13:54","general-gate1","ranger-stop2",3
"20155008015024-106","6","11/8/15 13:54","11/8/15 13:57","ranger-stop2","ranger-stop0",3
"20155008015024-106","6","11/8/15 13:57","11/8/15 14:00","ranger-stop0","general-gate2",3
"20155008015024-106","6","11/8/15 14:00","11/8/15 14:20","general-gate2","entrance2",20
"20155106045120-116","6","9/6/15 4:51","9/6/15 5:13","entrance3","general-gate1",22
"20155106045120-116","6","9/6/15 5:13","9/6/15 5:16","general-gate1","ranger-stop2",3
"20155106045120-116","6","9/6/15 5:16","9/6/15 5:19","ranger-stop2","ranger-stop0",3
"20155106045120-116","6","9/6/15 5:19","9/6/15 5:23","ranger-stop0","general-gate2",4
"20155106045120-116","6","9/6/15 5:23","9/6/15 5:35","general-gate2","general-gate5",12
"20155106045120-116","6","9/6/15 5:35","9/6/15 5:46","general-gate5","entrance4",11
"20155108105111-825","6","10/8/15 10:51","10/8/15 11:00","entrance4","general-gate5",9
"20155108105111-825","6","10/8/15 11:00","10/8/15 11:10","general-gate5","general-gate2",10
"20155108105111-825","6","10/8/15 11:10","10/8/15 11:13","general-gate2","ranger-stop0",3
"20155108105111-825","6","10/8/15 11:13","10/8/15 11:15","ranger-stop0","ranger-stop2",2
"20155108105111-825","6","10/8/15 11:15","10/8/15 11:18","ranger-stop2","general-gate1",3
"20155108105111-825","6","10/8/15 11:18","10/8/15 11:27","general-gate1","general-gate4",9
"20155108105111-825","6","10/8/15 11:27","10/8/15 11:34","general-gate4","general-gate7",7
"20155108105111-825","6","10/8/15 11:34","10/8/15 11:45","general-gate7","entrance1",11
"20155112035138-197","6","8/12/15 3:51","8/12/15 4:13","entrance2","general-gate2",22
"20155112035138-197","6","8/12/15 4:13","8/12/15 4:16","general-gate2","ranger-stop0",3
"20155112035138-197","6","8/12/15 4:16","8/12/15 4:20","ranger-stop0","ranger-stop2",4
"20155112035138-197","6","8/12/15 4:20","8/12/15 4:23","ranger-stop2","general-gate1",3
"20155112035138-197","6","8/12/15 4:23","8/12/15 4:35","general-gate1","general-gate4",12
"20155112035138-197","6","8/12/15 4:35","8/12/15 4:42","general-gate4","general-gate7",7
"20155112035138-197","6","8/12/15 4:42","8/12/15 4:57","general-gate7","entrance1",15
"20155130095154-411","6","9/30/15 21:51","9/30/15 21:53","entrance0","general-gate1",2
"20155130095154-411","6","9/30/15 21:53","9/30/15 21:56","general-gate1","ranger-stop2",3
"20155130095154-411","6","9/30/15 21:56","9/30/15 21:59","ranger-stop2","ranger-stop0",3
"20155130095154-411","6","9/30/15 21:59","9/30/15 22:02","ranger-stop0","general-gate2",3
"20155130095154-411","6","9/30/15 22:02","9/30/15 22:22","general-gate2","entrance2",20
"20155206065253-470","6","9/6/15 6:52","9/6/15 7:04","entrance0","general-gate4",12
"20155206065253-470","6","9/6/15 7:04","9/6/15 7:11","general-gate4","general-gate7",7
"20155206065253-470","6","9/6/15 7:11","9/6/15 7:23","general-gate7","entrance1",12
"20155206075204-722","6","8/6/15 19:52","8/6/15 20:09","entrance3","general-gate7",17
"20155206075204-722","6","8/6/15 20:09","8/6/15 20:24","general-gate7","entrance1",15
"20155219055208-563","6","8/19/15 5:52","8/19/15 6:04","entrance1","general-gate7",12
"20155219055208-563","6","8/19/15 6:04","8/19/15 6:11","general-gate7","general-gate4",7
"20155219055208-563","6","8/19/15 6:11","8/19/15 6:23","general-gate4","entrance0",12
"20155407015433-549","6","9/7/15 1:54","9/7/15 2:09","entrance1","general-gate7",15
"20155407015433-549","6","9/7/15 2:09","9/7/15 2:26","general-gate7","entrance3",17
"20155407045404-580","6","8/7/15 4:54","8/7/15 5:14","entrance3","general-gate1",20
"20155407045404-580","6","8/7/15 5:14","8/7/15 5:17","general-gate1","ranger-stop2",3
"20155407045404-580","6","8/7/15 5:17","8/7/15 5:20","ranger-stop2","ranger-stop0",3
"20155407045404-580","6","8/7/15 5:20","8/7/15 5:23","ranger-stop0","general-gate2",3
"20155407045404-580","6","8/7/15 5:23","8/7/15 5:43","general-gate2","entrance2",20
"20155414075424-282","6","8/14/15 19:54","8/14/15 20:13","entrance3","general-gate1",19
"20155414075424-282","6","8/14/15 20:13","8/14/15 20:16","general-gate1","ranger-stop2",3
"20155414075424-282","6","8/14/15 20:16","8/14/15 20:19","ranger-stop2","ranger-stop0",3
"20155414075424-282","6","8/14/15 20:19","8/14/15 20:22","ranger-stop0","general-gate2",3
"20155414075424-282","6","8/14/15 20:22","8/14/15 20:41","general-gate2","entrance2",19
"20155416075414-747","6","10/16/15 19:54","10/16/15 20:12","entrance3","general-gate1",18
"20155416075414-747","6","10/16/15 20:12","10/16/15 20:14","general-gate1","ranger-stop2",2
"20155416075414-747","6","10/16/15 20:14","10/16/15 20:17","ranger-stop2","ranger-stop0",3
"20155416075414-747","6","10/16/15 20:17","10/16/15 20:20","ranger-stop0","general-gate2",3
"20155416075414-747","6","10/16/15 20:20","10/16/15 20:30","general-gate2","general-gate5",10
"20155416075414-747","6","10/16/15 20:30","10/16/15 20:39","general-gate5","entrance4",9
"20155419025436-439","6","11/19/15 2:54","11/19/15 3:12","entrance2","entrance4",18
"20155420105446-331","6","8/20/15 10:54","8/20/15 11:14","entrance2","entrance4",20
"20155501025537-40","6","11/1/15 14:55","11/1/15 15:12","entrance4","entrance2",17
"20155511115536-551","6","9/11/15 11:55","9/11/15 12:06","entrance4","general-gate5",11
"20155511115536-551","6","9/11/15 12:06","9/11/15 12:20","general-gate5","general-gate2",14
"20155511115536-551","6","9/11/15 12:20","9/11/15 12:23","general-gate2","ranger-stop0",3
"20155511115536-551","6","9/11/15 12:23","9/11/15 12:27","ranger-stop0","ranger-stop2",4
"20155511115536-551","6","9/11/15 12:27","9/11/15 12:30","ranger-stop2","general-gate1",3
"20155511115536-551","6","9/11/15 12:30","9/11/15 12:42","general-gate1","general-gate4",12
"20155511115536-551","6","9/11/15 12:42","9/11/15 12:50","general-gate4","general-gate7",8
"20155511115536-551","6","9/11/15 12:50","9/11/15 13:05","general-gate7","entrance1",15
"20155522075554-168","6","9/22/15 19:55","9/22/15 20:21","entrance0","entrance3",26
"20155529105513-700","6","10/29/15 10:55","10/29/15 11:20","entrance0","entrance3",25
"20155604035601-310","6","11/4/15 15:56","11/4/15 16:17","entrance2","general-gate2",21
"20155604035601-310","6","11/4/15 16:17","11/4/15 16:21","general-gate2","ranger-stop0",4
"20155604035601-310","6","11/4/15 16:21","11/4/15 16:24","ranger-stop0","ranger-stop2",3
"20155604035601-310","6","11/4/15 16:24","11/4/15 16:27","ranger-stop2","general-gate1",3
"20155604035601-310","6","11/4/15 16:27","11/4/15 16:50","general-gate1","entrance3",23
"20155604105652-557","6","9/4/15 10:56","9/4/15 11:18","entrance2","general-gate2",22
"20155604105652-557","6","9/4/15 11:18","9/4/15 11:22","general-gate2","ranger-stop0",4
"20155604105652-557","6","9/4/15 11:22","9/4/15 11:25","ranger-stop0","ranger-stop2",3
"20155604105652-557","6","9/4/15 11:25","9/4/15 11:28","ranger-stop2","general-gate1",3
"20155604105652-557","6","9/4/15 11:28","9/4/15 11:30","general-gate1","entrance0",2
"20155607035630-424","6","8/7/15 3:56","8/7/15 4:18","entrance0","entrance3",22
"20155608125627-896","6","8/8/15 12:56","8/8/15 13:11","entrance3","general-gate7",15
"20155608125627-896","6","8/8/15 13:11","8/8/15 13:24","general-gate7","entrance1",13
"20155706095734-781","6","8/6/15 9:57","8/6/15 10:16","entrance3","general-gate1",19
"20155706095734-781","6","8/6/15 10:16","8/6/15 10:18","general-gate1","ranger-stop2",2
"20155706095734-781","6","8/6/15 10:18","8/6/15 10:21","ranger-stop2","ranger-stop0",3
"20155706095734-781","6","8/6/15 10:21","8/6/15 10:24","ranger-stop0","general-gate2",3
"20155706095734-781","6","8/6/15 10:24","8/6/15 10:42","general-gate2","entrance2",18
"20155709055722-994","6","10/9/15 5:57","10/9/15 6:20","entrance3","general-gate1",23
"20155709055722-994","6","10/9/15 6:20","10/9/15 6:23","general-gate1","ranger-stop2",3
"20155709055722-994","6","10/9/15 6:23","10/9/15 6:26","ranger-stop2","ranger-stop0",3
"20155709055722-994","6","10/9/15 6:26","10/9/15 6:29","ranger-stop0","general-gate2",3
"20155709055722-994","6","10/9/15 6:29","10/9/15 6:42","general-gate2","general-gate5",13
"20155709055722-994","6","10/9/15 6:42","10/9/15 6:53","general-gate5","entrance4",11
"20155715055744-947","6","11/15/15 5:57","11/15/15 6:20","entrance2","general-gate2",23
"20155715055744-947","6","11/15/15 6:20","11/15/15 6:24","general-gate2","ranger-stop0",4
"20155715055744-947","6","11/15/15 6:24","11/15/15 6:27","ranger-stop0","ranger-stop2",3
"20155715055744-947","6","11/15/15 6:27","11/15/15 6:30","ranger-stop2","general-gate1",3
"20155715055744-947","6","11/15/15 6:30","11/15/15 6:54","general-gate1","entrance3",24
"20155718015733-878","6","12/18/15 1:57","12/18/15 2:16","entrance3","general-gate1",19
"20155718015733-878","6","12/18/15 2:16","12/18/15 2:18","general-gate1","ranger-stop2",2
"20155718015733-878","6","12/18/15 2:18","12/18/15 2:21","ranger-stop2","ranger-stop0",3
"20155718015733-878","6","12/18/15 2:21","12/18/15 2:23","ranger-stop0","general-gate2",2
"20155718015733-878","6","12/18/15 2:23","12/18/15 2:34","general-gate2","general-gate5",11
"20155718015733-878","6","12/18/15 2:34","12/18/15 2:43","general-gate5","entrance4",9
"20155722045717-959","6","11/22/15 16:57","11/22/15 16:58","entrance0","general-gate1",1
"20155722045717-959","6","11/22/15 16:58","11/22/15 17:01","general-gate1","ranger-stop2",3
"20155722045717-959","6","11/22/15 17:01","11/22/15 17:03","ranger-stop2","ranger-stop0",2
"20155722045717-959","6","11/22/15 17:03","11/22/15 17:06","ranger-stop0","general-gate2",3
"20155722045717-959","6","11/22/15 17:06","11/22/15 17:25","general-gate2","entrance2",19
"20155730105738-155","6","10/30/15 22:57","10/30/15 23:18","entrance2","general-gate2",21
