"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20152215112213-245","2P","10/15/15 11:22","10/15/15 11:23","ranger-base","gate8",1
"20152215112213-245","2P","10/15/15 11:23","10/15/15 11:33","gate8","general-gate5",10
"20152215112213-245","2P","10/15/15 11:33","10/15/15 11:42","general-gate5","gate3",9
"20152215112213-245","2P","10/15/15 11:42","10/15/15 11:43","gate3","ranger-stop3",1
"20152215112213-245","2P","10/15/15 11:43","10/15/15 12:35","ranger-stop3","ranger-stop3",52
"20152215112213-245","2P","10/15/15 12:35","10/15/15 12:37","ranger-stop3","gate3",2
"20152215112213-245","2P","10/15/15 12:37","10/15/15 12:43","gate3","camping8",6
"20152215112213-245","2P","10/15/15 12:43","10/15/15 12:44","camping8","general-gate3",1
"20152215112213-245","2P","10/15/15 12:44","10/15/15 12:55","general-gate3","gate4",11
"20152215112213-245","2P","10/15/15 12:55","10/15/15 12:56","gate4","ranger-stop5",1
"20152215112213-245","2P","10/15/15 12:56","10/15/15 13:27","ranger-stop5","ranger-stop5",31
"20152215112213-245","2P","10/15/15 13:27","10/15/15 13:29","ranger-stop5","gate4",2
"20152215112213-245","2P","10/15/15 13:29","10/15/15 13:37","gate4","gate5",8
"20152215112213-245","2P","10/15/15 13:37","10/15/15 13:38","gate5","ranger-stop6",1
"20152215112213-245","2P","10/15/15 13:38","10/15/15 13:53","ranger-stop6","ranger-stop6",15
"20152215112213-245","2P","10/15/15 13:53","10/15/15 13:54","ranger-stop6","gate5",1
"20152215112213-245","2P","10/15/15 13:54","10/15/15 13:59","gate5","gate8",5
"20152215112213-245","2P","10/15/15 13:59","10/15/15 14:00","gate8","ranger-base",1
"20152218042251-536","2P","12/18/15 16:22","12/18/15 16:24","ranger-base","gate8",2
"20152218042251-536","2P","12/18/15 16:24","12/18/15 16:29","gate8","gate5",5
"20152218042251-536","2P","12/18/15 16:29","12/18/15 16:30","gate5","ranger-stop6",1
"20152218042251-536","2P","12/18/15 16:30","12/18/15 17:28","ranger-stop6","ranger-stop6",58
"20152218042251-536","2P","12/18/15 17:28","12/18/15 17:29","ranger-stop6","gate5",1
"20152218042251-536","2P","12/18/15 17:29","12/18/15 17:37","gate5","gate4",8
"20152218042251-536","2P","12/18/15 17:37","12/18/15 17:39","gate4","ranger-stop5",2
"20152218042251-536","2P","12/18/15 17:39","12/18/15 18:04","ranger-stop5","ranger-stop5",25
"20152218042251-536","2P","12/18/15 18:04","12/18/15 18:05","ranger-stop5","gate4",1
"20152218042251-536","2P","12/18/15 18:05","12/18/15 18:16","gate4","general-gate3",11
"20152218042251-536","2P","12/18/15 18:16","12/18/15 18:17","general-gate3","camping8",1
"20152218042251-536","2P","12/18/15 18:17","12/18/15 18:23","camping8","gate3",6
"20152218042251-536","2P","12/18/15 18:23","12/18/15 18:25","gate3","ranger-stop3",2
"20152218042251-536","2P","12/18/15 18:25","12/18/15 19:17","ranger-stop3","ranger-stop3",52
"20152218042251-536","2P","12/18/15 19:17","12/18/15 19:19","ranger-stop3","gate3",2
"20152218042251-536","2P","12/18/15 19:19","12/18/15 19:27","gate3","general-gate5",8
"20152218042251-536","2P","12/18/15 19:27","12/18/15 19:37","general-gate5","gate8",10
"20152218042251-536","2P","12/18/15 19:37","12/18/15 19:39","gate8","ranger-base",2
"20152223122243-678","2P","12/23/15 12:22","12/23/15 12:24","ranger-base","gate8",2
"20152223122243-678","2P","12/23/15 12:24","12/23/15 12:29","gate8","gate5",5
"20152223122243-678","2P","12/23/15 12:29","12/23/15 12:30","gate5","ranger-stop6",1
"20152223122243-678","2P","12/23/15 12:30","12/23/15 12:31","ranger-stop6","gate6",1
"20152223122243-678","2P","12/23/15 12:31","12/23/15 12:45","gate6","general-gate7",14
"20152223122243-678","2P","12/23/15 12:45","12/23/15 12:55","general-gate7","camping4",10
"20152223122243-678","2P","12/23/15 12:55","12/23/15 12:59","camping4","camping4",4
"20152223122243-678","2P","12/23/15 12:59","12/23/15 13:09","camping4","general-gate7",10
"20152223122243-678","2P","12/23/15 13:09","12/23/15 13:23","general-gate7","gate6",14
"20152223122243-678","2P","12/23/15 13:23","12/23/15 13:24","gate6","ranger-stop6",1
"20152223122243-678","2P","12/23/15 13:24","12/23/15 13:25","ranger-stop6","gate5",1
"20152223122243-678","2P","12/23/15 13:25","12/23/15 13:30","gate5","gate8",5
"20152223122243-678","2P","12/23/15 13:30","12/23/15 13:32","gate8","ranger-base",2
"20152231062202-976","2P","10/31/15 6:22","10/31/15 6:23","ranger-base","gate8",1
"20152231062202-976","2P","10/31/15 6:23","10/31/15 6:33","gate8","general-gate5",10
"20152231062202-976","2P","10/31/15 6:33","10/31/15 6:42","general-gate5","gate3",9
"20152231062202-976","2P","10/31/15 6:42","10/31/15 6:44","gate3","ranger-stop3",2
"20152231062202-976","2P","10/31/15 6:44","10/31/15 6:57","ranger-stop3","ranger-stop3",13
"20152231062202-976","2P","10/31/15 6:57","10/31/15 6:59","ranger-stop3","gate3",2
"20152231062202-976","2P","10/31/15 6:59","10/31/15 7:07","gate3","general-gate5",8
"20152231062202-976","2P","10/31/15 7:07","10/31/15 7:17","general-gate5","gate8",10
"20152231062202-976","2P","10/31/15 7:17","10/31/15 7:19","gate8","ranger-base",2
"20152231092249-413","2P","10/31/15 9:22","10/31/15 9:24","ranger-base","gate8",2
"20152231092249-413","2P","10/31/15 9:24","10/31/15 9:35","gate8","general-gate5",11
"20152231092249-413","2P","10/31/15 9:35","10/31/15 9:49","general-gate5","general-gate2",14
"20152231092249-413","2P","10/31/15 9:49","10/31/15 9:52","general-gate2","ranger-stop0",3
"20152231092249-413","2P","10/31/15 9:52","10/31/15 9:56","ranger-stop0","ranger-stop2",4
"20152231092249-413","2P","10/31/15 9:56","10/31/15 10:56","ranger-stop2","ranger-stop2",60
"20152231092249-413","2P","10/31/15 10:56","10/31/15 10:59","ranger-stop2","general-gate1",3
"20152231092249-413","2P","10/31/15 10:59","10/31/15 11:12","general-gate1","general-gate4",13
"20152231092249-413","2P","10/31/15 11:12","10/31/15 11:24","general-gate4","gate7",12
"20152231092249-413","2P","10/31/15 11:24","10/31/15 11:25","gate7","ranger-stop7",1
"20152231092249-413","2P","10/31/15 11:25","10/31/15 12:10","ranger-stop7","ranger-stop7",45
"20152231092249-413","2P","10/31/15 12:10","10/31/15 12:11","ranger-stop7","gate7",1
"20152231092249-413","2P","10/31/15 12:11","10/31/15 12:30","gate7","gate6",19
"20152231092249-413","2P","10/31/15 12:30","10/31/15 12:31","gate6","ranger-stop6",1
"20152231092249-413","2P","10/31/15 12:31","10/31/15 12:59","ranger-stop6","ranger-stop6",28
"20152231092249-413","2P","10/31/15 12:59","10/31/15 13:00","ranger-stop6","gate5",1
"20152231092249-413","2P","10/31/15 13:00","10/31/15 13:09","gate5","gate4",9
"20152231092249-413","2P","10/31/15 13:09","10/31/15 13:11","gate4","ranger-stop5",2
"20152231092249-413","2P","10/31/15 13:11","10/31/15 13:23","ranger-stop5","ranger-stop5",12
"20152231092249-413","2P","10/31/15 13:23","10/31/15 13:25","ranger-stop5","gate4",2
"20152231092249-413","2P","10/31/15 13:25","10/31/15 13:37","gate4","general-gate3",12
"20152231092249-413","2P","10/31/15 13:37","10/31/15 13:38","general-gate3","camping8",1
"20152231092249-413","2P","10/31/15 13:38","10/31/15 13:45","camping8","gate3",7
"20152231092249-413","2P","10/31/15 13:45","10/31/15 13:47","gate3","ranger-stop3",2
"20152231092249-413","2P","10/31/15 13:47","10/31/15 14:03","ranger-stop3","ranger-stop3",16
"20152231092249-413","2P","10/31/15 14:03","10/31/15 14:05","ranger-stop3","gate3",2
"20152231092249-413","2P","10/31/15 14:05","10/31/15 14:14","gate3","general-gate5",9
"20152231092249-413","2P","10/31/15 14:14","10/31/15 14:20","general-gate5","gate5",6
"20152231092249-413","2P","10/31/15 14:20","10/31/15 14:21","gate5","ranger-stop6",1
"20152231092249-413","2P","10/31/15 14:21","10/31/15 14:22","ranger-stop6","gate6",1
"20152231092249-413","2P","10/31/15 14:22","10/31/15 14:37","gate6","general-gate7",15
"20152231092249-413","2P","10/31/15 14:37","10/31/15 14:54","general-gate7","gate2",17
"20152231092249-413","2P","10/31/15 14:54","10/31/15 15:00","gate2","ranger-stop1",6
"20152231092249-413","2P","10/31/15 15:00","10/31/15 15:54","ranger-stop1","ranger-stop1",54
"20152231092249-413","2P","10/31/15 15:54","10/31/15 15:59","ranger-stop1","gate2",5
"20152231092249-413","2P","10/31/15 15:59","10/31/15 16:16","gate2","general-gate7",17
"20152231092249-413","2P","10/31/15 16:16","10/31/15 16:30","general-gate7","ranger-stop4",14
"20152231092249-413","2P","10/31/15 16:30","10/31/15 17:09","ranger-stop4","ranger-stop4",39
"20152231092249-413","2P","10/31/15 17:09","10/31/15 17:24","ranger-stop4","general-gate7",15
"20152231092249-413","2P","10/31/15 17:24","10/31/15 17:32","general-gate7","general-gate4",8
"20152231092249-413","2P","10/31/15 17:32","10/31/15 17:45","general-gate4","general-gate1",13
"20152231092249-413","2P","10/31/15 17:45","10/31/15 17:48","general-gate1","ranger-stop2",3
"20152231092249-413","2P","10/31/15 17:48","10/31/15 17:51","ranger-stop2","ranger-stop0",3
"20152231092249-413","2P","10/31/15 17:51","10/31/15 18:02","ranger-stop0","ranger-stop0",11
"20152231092249-413","2P","10/31/15 18:02","10/31/15 18:06","ranger-stop0","general-gate2",4
"20152231092249-413","2P","10/31/15 18:06","10/31/15 18:19","general-gate2","general-gate5",13
"20152231092249-413","2P","10/31/15 18:19","10/31/15 18:31","general-gate5","gate8",12
"20152231092249-413","2P","10/31/15 18:31","10/31/15 18:32","gate8","ranger-base",1
"20152308042350-143","2P","12/8/15 16:23","12/8/15 16:25","ranger-base","gate8",2
"20152308042350-143","2P","12/8/15 16:25","12/8/15 16:30","gate8","gate5",5
"20152308042350-143","2P","12/8/15 16:30","12/8/15 16:31","gate5","ranger-stop6",1
"20152308042350-143","2P","12/8/15 16:31","12/8/15 16:32","ranger-stop6","gate6",1
"20152308042350-143","2P","12/8/15 16:32","12/8/15 16:45","gate6","general-gate7",13
"20152308042350-143","2P","12/8/15 16:45","12/8/15 16:55","general-gate7","camping4",10
"20152308042350-143","2P","12/8/15 16:55","12/8/15 17:34","camping4","camping4",39
"20152308042350-143","2P","12/8/15 17:34","12/8/15 17:43","camping4","general-gate7",9
"20152308042350-143","2P","12/8/15 17:43","12/8/15 17:56","general-gate7","gate6",13
"20152308042350-143","2P","12/8/15 17:56","12/8/15 17:57","gate6","ranger-stop6",1
"20152308042350-143","2P","12/8/15 17:57","12/8/15 17:58","ranger-stop6","gate5",1
"20152308042350-143","2P","12/8/15 17:58","12/8/15 18:03","gate5","gate8",5
"20152308042350-143","2P","12/8/15 18:03","12/8/15 18:05","gate8","ranger-base",2
"20152309042314-932","2P","9/9/15 16:23","9/9/15 16:24","ranger-base","gate8",1
"20152309042314-932","2P","9/9/15 16:24","9/9/15 16:35","gate8","general-gate5",11
"20152309042314-932","2P","9/9/15 16:35","9/9/15 16:44","general-gate5","gate3",9
"20152309042314-932","2P","9/9/15 16:44","9/9/15 16:46","gate3","ranger-stop3",2
"20152309042314-932","2P","9/9/15 16:46","9/9/15 17:46","ranger-stop3","ranger-stop3",60
"20152309042314-932","2P","9/9/15 17:46","9/9/15 17:48","ranger-stop3","gate3",2
"20152309042314-932","2P","9/9/15 17:48","9/9/15 17:54","gate3","camping8",6
"20152309042314-932","2P","9/9/15 17:54","9/9/15 17:55","camping8","general-gate3",1
"20152309042314-932","2P","9/9/15 17:55","9/9/15 18:07","general-gate3","gate4",12
"20152309042314-932","2P","9/9/15 18:07","9/9/15 18:09","gate4","ranger-stop5",2
"20152309042314-932","2P","9/9/15 18:09","9/9/15 18:34","ranger-stop5","ranger-stop5",25
"20152309042314-932","2P","9/9/15 18:34","9/9/15 18:36","ranger-stop5","gate4",2
"20152309042314-932","2P","9/9/15 18:36","9/9/15 18:44","gate4","gate5",8
"20152309042314-932","2P","9/9/15 18:44","9/9/15 18:45","gate5","ranger-stop6",1
"20152309042314-932","2P","9/9/15 18:45","9/9/15 19:07","ranger-stop6","ranger-stop6",22
"20152309042314-932","2P","9/9/15 19:07","9/9/15 19:08","ranger-stop6","gate5",1
"20152309042314-932","2P","9/9/15 19:08","9/9/15 19:14","gate5","gate8",6
"20152309042314-932","2P","9/9/15 19:14","9/9/15 19:16","gate8","ranger-base",2
"20152321052344-894","2P","8/21/15 17:23","8/21/15 17:25","ranger-base","gate8",2
"20152321052344-894","2P","8/21/15 17:25","8/21/15 17:31","gate8","gate5",6
"20152321052344-894","2P","8/21/15 17:31","8/21/15 17:32","gate5","ranger-stop6",1
"20152321052344-894","2P","8/21/15 17:32","8/21/15 17:33","ranger-stop6","gate6",1
"20152321052344-894","2P","8/21/15 17:33","8/21/15 17:48","gate6","general-gate7",15
"20152321052344-894","2P","8/21/15 17:48","8/21/15 18:04","general-gate7","gate2",16
"20152321052344-894","2P","8/21/15 18:04","8/21/15 18:10","gate2","ranger-stop1",6
"20152321052344-894","2P","8/21/15 18:10","8/21/15 18:22","ranger-stop1","ranger-stop1",12
"20152321052344-894","2P","8/21/15 18:22","8/21/15 18:27","ranger-stop1","gate2",5
"20152321052344-894","2P","8/21/15 18:27","8/21/15 18:37","gate2","camping4",10
"20152321052344-894","2P","8/21/15 18:37","8/21/15 18:58","camping4","camping4",21
"20152321052344-894","2P","8/21/15 18:58","8/21/15 19:09","camping4","general-gate7",11
"20152321052344-894","2P","8/21/15 19:09","8/21/15 19:23","general-gate7","ranger-stop4",14
"20152321052344-894","2P","8/21/15 19:23","8/21/15 20:03","ranger-stop4","ranger-stop4",40
"20152321052344-894","2P","8/21/15 20:03","8/21/15 20:17","ranger-stop4","general-gate7",14
"20152321052344-894","2P","8/21/15 20:17","8/21/15 20:32","general-gate7","gate6",15
"20152321052344-894","2P","8/21/15 20:32","8/21/15 20:33","gate6","ranger-stop6",1
"20152321052344-894","2P","8/21/15 20:33","8/21/15 20:34","ranger-stop6","gate5",1
"20152321052344-894","2P","8/21/15 20:34","8/21/15 20:40","gate5","gate8",6
"20152321052344-894","2P","8/21/15 20:40","8/21/15 20:42","gate8","ranger-base",2
"20152329042336-445","2P","11/29/15 16:23","11/29/15 16:25","ranger-base","gate8",2
"20152329042336-445","2P","11/29/15 16:25","11/29/15 16:34","gate8","general-gate5",9
"20152329042336-445","2P","11/29/15 16:34","11/29/15 16:45","general-gate5","general-gate2",11
"20152329042336-445","2P","11/29/15 16:45","11/29/15 16:48","general-gate2","ranger-stop0",3
"20152329042336-445","2P","11/29/15 16:48","11/29/15 16:51","ranger-stop0","ranger-stop2",3
"20152329042336-445","2P","11/29/15 16:51","11/29/15 17:05","ranger-stop2","ranger-stop2",14
"20152329042336-445","2P","11/29/15 17:05","11/29/15 17:08","ranger-stop2","general-gate1",3
"20152329042336-445","2P","11/29/15 17:08","11/29/15 17:19","general-gate1","general-gate4",11
"20152329042336-445","2P","11/29/15 17:19","11/29/15 17:28","general-gate4","gate7",9
"20152329042336-445","2P","11/29/15 17:28","11/29/15 17:30","gate7","ranger-stop7",2
"20152329042336-445","2P","11/29/15 17:30","11/29/15 18:19","ranger-stop7","ranger-stop7",49
"20152329042336-445","2P","11/29/15 18:19","11/29/15 18:20","ranger-stop7","gate7",1
"20152329042336-445","2P","11/29/15 18:20","11/29/15 18:35","gate7","gate6",15
"20152329042336-445","2P","11/29/15 18:35","11/29/15 18:36","gate6","ranger-stop6",1
"20152329042336-445","2P","11/29/15 18:36","11/29/15 18:50","ranger-stop6","ranger-stop6",14
"20152329042336-445","2P","11/29/15 18:50","11/29/15 18:51","ranger-stop6","gate5",1
"20152329042336-445","2P","11/29/15 18:51","11/29/15 18:58","gate5","gate4",7
"20152329042336-445","2P","11/29/15 18:58","11/29/15 19:00","gate4","ranger-stop5",2
"20152329042336-445","2P","11/29/15 19:00","11/29/15 19:22","ranger-stop5","ranger-stop5",22
"20152329042336-445","2P","11/29/15 19:22","11/29/15 19:24","ranger-stop5","gate4",2
"20152329042336-445","2P","11/29/15 19:24","11/29/15 19:34","gate4","general-gate3",10
"20152329042336-445","2P","11/29/15 19:34","11/29/15 19:35","general-gate3","camping8",1
"20152329042336-445","2P","11/29/15 19:35","11/29/15 19:40","camping8","gate3",5
"20152329042336-445","2P","11/29/15 19:40","11/29/15 19:42","gate3","ranger-stop3",2
"20152329042336-445","2P","11/29/15 19:42","11/29/15 20:00","ranger-stop3","ranger-stop3",18
"20152329042336-445","2P","11/29/15 20:00","11/29/15 20:02","ranger-stop3","gate3",2
"20152329042336-445","2P","11/29/15 20:02","11/29/15 20:10","gate3","general-gate5",8
"20152329042336-445","2P","11/29/15 20:10","11/29/15 20:14","general-gate5","gate5",4
"20152329042336-445","2P","11/29/15 20:14","11/29/15 20:15","gate5","ranger-stop6",1
"20152329042336-445","2P","11/29/15 20:15","11/29/15 20:16","ranger-stop6","gate6",1
"20152329042336-445","2P","11/29/15 20:16","11/29/15 20:29","gate6","general-gate7",13
"20152329042336-445","2P","11/29/15 20:29","11/29/15 20:43","general-gate7","gate2",14
"20152329042336-445","2P","11/29/15 20:43","11/29/15 20:48","gate2","ranger-stop1",5
"20152329042336-445","2P","11/29/15 20:48","11/29/15 21:18","ranger-stop1","ranger-stop1",30
"20152329042336-445","2P","11/29/15 21:18","11/29/15 21:22","ranger-stop1","gate2",4
"20152329042336-445","2P","11/29/15 21:22","11/29/15 21:36","gate2","general-gate7",14
"20152329042336-445","2P","11/29/15 21:36","11/29/15 21:48","general-gate7","ranger-stop4",12
"20152329042336-445","2P","11/29/15 21:48","11/29/15 22:30","ranger-stop4","ranger-stop4",42
"20152329042336-445","2P","11/29/15 22:30","11/29/15 22:43","ranger-stop4","general-gate7",13
"20152329042336-445","2P","11/29/15 22:43","11/29/15 22:49","general-gate7","general-gate4",6
"20152329042336-445","2P","11/29/15 22:49","11/29/15 23:00","general-gate4","general-gate1",11
"20152329042336-445","2P","11/29/15 23:00","11/29/15 23:03","general-gate1","ranger-stop2",3
"20152329042336-445","2P","11/29/15 23:03","11/29/15 23:05","ranger-stop2","ranger-stop0",2
"20152329042336-445","2P","11/29/15 23:05","11/29/15 23:23","ranger-stop0","ranger-stop0",18
"20152329042336-445","2P","11/29/15 23:23","11/29/15 23:26","ranger-stop0","general-gate2",3
"20152329042336-445","2P","11/29/15 23:26","11/29/15 23:37","general-gate2","general-gate5",11
"20152329042336-445","2P","11/29/15 23:37","11/29/15 23:46","general-gate5","gate8",9
"20152329042336-445","2P","11/29/15 23:46","11/29/15 23:48","gate8","ranger-base",2
"20152405072454-867","2P","11/5/15 7:24","11/5/15 7:26","ranger-base","gate8",2
"20152405072454-867","2P","11/5/15 7:26","11/5/15 7:32","gate8","gate5",6
"20152405072454-867","2P","11/5/15 7:32","11/5/15 7:33","gate5","ranger-stop6",1
"20152405072454-867","2P","11/5/15 7:33","11/5/15 8:16","ranger-stop6","ranger-stop6",43
"20152405072454-867","2P","11/5/15 8:16","11/5/15 8:17","ranger-stop6","gate5",1
"20152405072454-867","2P","11/5/15 8:17","11/5/15 8:25","gate5","gate4",8
"20152405072454-867","2P","11/5/15 8:25","11/5/15 8:27","gate4","ranger-stop5",2
"20152405072454-867","2P","11/5/15 8:27","11/5/15 9:10","ranger-stop5","ranger-stop5",43
"20152405072454-867","2P","11/5/15 9:10","11/5/15 9:12","ranger-stop5","gate4",2
"20152405072454-867","2P","11/5/15 9:12","11/5/15 9:23","gate4","general-gate3",11
"20152405072454-867","2P","11/5/15 9:23","11/5/15 9:25","general-gate3","camping8",2
"20152405072454-867","2P","11/5/15 9:25","11/5/15 9:30","camping8","gate3",5
"20152405072454-867","2P","11/5/15 9:30","11/5/15 9:32","gate3","ranger-stop3",2
"20152405072454-867","2P","11/5/15 9:32","11/5/15 9:56","ranger-stop3","ranger-stop3",24
"20152405072454-867","2P","11/5/15 9:56","11/5/15 9:58","ranger-stop3","gate3",2
"20152405072454-867","2P","11/5/15 9:58","11/5/15 10:07","gate3","general-gate5",9
"20152405072454-867","2P","11/5/15 10:07","11/5/15 10:18","general-gate5","gate8",11
"20152405072454-867","2P","11/5/15 10:18","11/5/15 10:20","gate8","ranger-base",2
"20152406062413-985","2P","10/6/15 6:24","10/6/15 6:25","ranger-base","gate8",1
"20152406062413-985","2P","10/6/15 6:25","10/6/15 6:37","gate8","general-gate5",12
"20152406062413-985","2P","10/6/15 6:37","10/6/15 6:46","general-gate5","gate3",9
"20152406062413-985","2P","10/6/15 6:46","10/6/15 6:48","gate3","ranger-stop3",2
"20152406062413-985","2P","10/6/15 6:48","10/6/15 7:24","ranger-stop3","ranger-stop3",36
"20152406062413-985","2P","10/6/15 7:24","10/6/15 7:26","ranger-stop3","gate3",2
"20152406062413-985","2P","10/6/15 7:26","10/6/15 7:32","gate3","camping8",6
"20152406062413-985","2P","10/6/15 7:32","10/6/15 7:33","camping8","general-gate3",1
"20152406062413-985","2P","10/6/15 7:33","10/6/15 7:45","general-gate3","gate4",12
"20152406062413-985","2P","10/6/15 7:45","10/6/15 7:47","gate4","ranger-stop5",2
"20152406062413-985","2P","10/6/15 7:47","10/6/15 7:58","ranger-stop5","ranger-stop5",11
"20152406062413-985","2P","10/6/15 7:58","10/6/15 8:00","ranger-stop5","gate4",2
"20152406062413-985","2P","10/6/15 8:00","10/6/15 8:09","gate4","gate5",9
"20152406062413-985","2P","10/6/15 8:09","10/6/15 8:10","gate5","ranger-stop6",1
"20152406062413-985","2P","10/6/15 8:10","10/6/15 9:02","ranger-stop6","ranger-stop6",52
"20152406062413-985","2P","10/6/15 9:02","10/6/15 9:03","ranger-stop6","gate5",1
"20152406062413-985","2P","10/6/15 9:03","10/6/15 9:09","gate5","gate8",6
"20152406062413-985","2P","10/6/15 9:09","10/6/15 9:11","gate8","ranger-base",2
"20152408122413-113","2P","12/8/15 12:24","12/8/15 12:25","ranger-base","gate8",1
"20152408122413-113","2P","12/8/15 12:25","12/8/15 12:36","gate8","general-gate5",11
"20152408122413-113","2P","12/8/15 12:36","12/8/15 12:48","general-gate5","general-gate2",12
"20152408122413-113","2P","12/8/15 12:48","12/8/15 12:52","general-gate2","ranger-stop0",4
"20152408122413-113","2P","12/8/15 12:52","12/8/15 13:50","ranger-stop0","ranger-stop0",58
"20152408122413-113","2P","12/8/15 13:50","12/8/15 13:53","ranger-stop0","ranger-stop2",3
"20152408122413-113","2P","12/8/15 13:53","12/8/15 13:56","ranger-stop2","general-gate1",3
"20152408122413-113","2P","12/8/15 13:56","12/8/15 14:08","general-gate1","general-gate4",12
"20152408122413-113","2P","12/8/15 14:08","12/8/15 14:15","general-gate4","general-gate7",7
"20152408122413-113","2P","12/8/15 14:15","12/8/15 14:28","general-gate7","ranger-stop4",13
"20152408122413-113","2P","12/8/15 14:28","12/8/15 14:43","ranger-stop4","ranger-stop4",15
"20152408122413-113","2P","12/8/15 14:43","12/8/15 14:56","ranger-stop4","general-gate7",13
"20152408122413-113","2P","12/8/15 14:56","12/8/15 15:03","general-gate7","general-gate4",7
"20152408122413-113","2P","12/8/15 15:03","12/8/15 15:15","general-gate4","general-gate1",12
"20152408122413-113","2P","12/8/15 15:15","12/8/15 15:18","general-gate1","ranger-stop2",3
"20152408122413-113","2P","12/8/15 15:18","12/8/15 16:02","ranger-stop2","ranger-stop2",44
"20152408122413-113","2P","12/8/15 16:02","12/8/15 16:05","ranger-stop2","ranger-stop0",3
"20152408122413-113","2P","12/8/15 16:05","12/8/15 16:09","ranger-stop0","general-gate2",4
"20152408122413-113","2P","12/8/15 16:09","12/8/15 16:21","general-gate2","general-gate5",12
"20152408122413-113","2P","12/8/15 16:21","12/8/15 16:32","general-gate5","gate8",11
"20152408122413-113","2P","12/8/15 16:32","12/8/15 16:33","gate8","ranger-base",1
"20152418062402-211","2P","8/18/15 6:24","8/18/15 6:25","ranger-base","gate8",1
"20152418062402-211","2P","8/18/15 6:25","8/18/15 6:30","gate8","gate5",5
"20152418062402-211","2P","8/18/15 6:30","8/18/15 6:31","gate5","ranger-stop6",1
"20152418062402-211","2P","8/18/15 6:31","8/18/15 6:55","ranger-stop6","ranger-stop6",24
"20152418062402-211","2P","8/18/15 6:55","8/18/15 6:56","ranger-stop6","gate5",1
"20152418062402-211","2P","8/18/15 6:56","8/18/15 7:03","gate5","gate4",7
"20152418062402-211","2P","8/18/15 7:03","8/18/15 7:05","gate4","ranger-stop5",2
"20152418062402-211","2P","8/18/15 7:05","8/18/15 7:16","ranger-stop5","ranger-stop5",11
"20152418062402-211","2P","8/18/15 7:16","8/18/15 7:18","ranger-stop5","gate4",2
"20152418062402-211","2P","8/18/15 7:18","8/18/15 7:29","gate4","general-gate3",11
"20152418062402-211","2P","8/18/15 7:29","8/18/15 7:30","general-gate3","camping8",1
"20152418062402-211","2P","8/18/15 7:30","8/18/15 7:35","camping8","gate3",5
"20152418062402-211","2P","8/18/15 7:35","8/18/15 7:37","gate3","ranger-stop3",2
"20152418062402-211","2P","8/18/15 7:37","8/18/15 8:07","ranger-stop3","ranger-stop3",30
"20152418062402-211","2P","8/18/15 8:07","8/18/15 8:08","ranger-stop3","gate3",1
"20152418062402-211","2P","8/18/15 8:08","8/18/15 8:16","gate3","general-gate5",8
"20152418062402-211","2P","8/18/15 8:16","8/18/15 8:26","general-gate5","gate8",10
"20152418062402-211","2P","8/18/15 8:26","8/18/15 8:28","gate8","ranger-base",2
"20152420102431-623","2P","9/20/15 10:24","9/20/15 10:25","ranger-base","gate8",1
"20152420102431-623","2P","9/20/15 10:25","9/20/15 10:34","gate8","general-gate5",9
"20152420102431-623","2P","9/20/15 10:34","9/20/15 10:41","general-gate5","gate3",7
"20152420102431-623","2P","9/20/15 10:41","9/20/15 10:43","gate3","ranger-stop3",2
"20152420102431-623","2P","9/20/15 10:43","9/20/15 11:32","ranger-stop3","ranger-stop3",49
"20152420102431-623","2P","9/20/15 11:32","9/20/15 11:34","ranger-stop3","gate3",2
"20152420102431-623","2P","9/20/15 11:34","9/20/15 11:41","gate3","general-gate5",7
"20152420102431-623","2P","9/20/15 11:41","9/20/15 11:45","general-gate5","gate5",4
"20152420102431-623","2P","9/20/15 11:45","9/20/15 11:46","gate5","ranger-stop6",1
"20152420102431-623","2P","9/20/15 11:46","9/20/15 11:47","ranger-stop6","gate6",1
"20152420102431-623","2P","9/20/15 11:47","9/20/15 12:02","gate6","gate7",15
"20152420102431-623","2P","9/20/15 12:02","9/20/15 12:03","gate7","ranger-stop7",1
"20152420102431-623","2P","9/20/15 12:03","9/20/15 12:29","ranger-stop7","ranger-stop7",26
"20152420102431-623","2P","9/20/15 12:29","9/20/15 12:30","ranger-stop7","gate7",1
"20152420102431-623","2P","9/20/15 12:30","9/20/15 12:44","gate7","gate6",14
"20152420102431-623","2P","9/20/15 12:44","9/20/15 12:45","gate6","ranger-stop6",1
"20152420102431-623","2P","9/20/15 12:45","9/20/15 12:46","ranger-stop6","gate5",1
"20152420102431-623","2P","9/20/15 12:46","9/20/15 12:50","gate5","gate8",4
"20152420102431-623","2P","9/20/15 12:50","9/20/15 12:52","gate8","ranger-base",2
"20152422112440-749","2P","10/22/15 11:24","10/22/15 11:26","ranger-base","gate8",2
"20152422112440-749","2P","10/22/15 11:26","10/22/15 11:35","gate8","general-gate5",9
"20152422112440-749","2P","10/22/15 11:35","10/22/15 11:44","general-gate5","gate3",9
"20152422112440-749","2P","10/22/15 11:44","10/22/15 11:45","gate3","ranger-stop3",1
"20152422112440-749","2P","10/22/15 11:45","10/22/15 12:36","ranger-stop3","ranger-stop3",51
"20152422112440-749","2P","10/22/15 12:36","10/22/15 12:38","ranger-stop3","gate3",2
"20152422112440-749","2P","10/22/15 12:38","10/22/15 12:43","gate3","camping8",5
