"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20152811012806-340","5","9/11/15 1:46","9/11/15 1:48","general-gate1","ranger-stop2",2
"20152811012806-340","5","9/11/15 1:48","9/11/15 1:51","ranger-stop2","ranger-stop0",3
"20152811012806-340","5","9/11/15 1:51","9/11/15 1:54","ranger-stop0","general-gate2",3
"20152811012806-340","5","9/11/15 1:54","9/11/15 2:04","general-gate2","general-gate5",10
"20152811012806-340","5","9/11/15 2:04","9/11/15 2:13","general-gate5","entrance4",9
"20152814042856-261","5","10/14/15 16:28","10/14/15 16:40","entrance0","general-gate4",12
"20152814042856-261","5","10/14/15 16:40","10/14/15 16:46","general-gate4","general-gate7",6
"20152814042856-261","5","10/14/15 16:46","10/14/15 16:57","general-gate7","entrance1",11
"20152822032816-655","5","10/22/15 3:28","10/22/15 3:39","entrance1","general-gate7",11
"20152822032816-655","5","10/22/15 3:39","10/22/15 3:46","general-gate7","general-gate4",7
"20152822032816-655","5","10/22/15 3:46","10/22/15 3:56","general-gate4","general-gate1",10
"20152822032816-655","5","10/22/15 3:56","10/22/15 3:58","general-gate1","ranger-stop2",2
"20152822032816-655","5","10/22/15 3:58","10/22/15 4:01","ranger-stop2","ranger-stop0",3
"20152822032816-655","5","10/22/15 4:01","10/22/15 4:03","ranger-stop0","general-gate2",2
"20152822032816-655","5","10/22/15 4:03","10/22/15 4:14","general-gate2","general-gate5",11
"20152822032816-655","5","10/22/15 4:14","10/22/15 4:23","general-gate5","entrance4",9
"20152829032815-592","5","9/29/15 15:28","9/29/15 15:41","entrance3","general-gate7",13
"20152829032815-592","5","9/29/15 15:41","9/29/15 15:53","general-gate7","entrance1",12
"20152831112827-980","5","8/31/15 23:28","8/31/15 23:38","entrance4","general-gate5",10
"20152831112827-980","5","8/31/15 23:38","8/31/15 23:49","general-gate5","general-gate2",11
"20152831112827-980","5","8/31/15 23:49","8/31/15 23:53","general-gate2","ranger-stop0",4
"20152831112827-980","5","8/31/15 23:53","8/31/15 23:56","ranger-stop0","ranger-stop2",3
"20152831112827-980","5","8/31/15 23:56","8/31/15 23:58","ranger-stop2","general-gate1",2
"20152831112827-980","5","8/31/15 23:58","9/1/15 0:19","general-gate1","entrance3",21
"20152916082911-738","5","11/16/15 20:29","11/16/15 20:42","entrance1","general-gate7",13
"20152916082911-738","5","11/16/15 20:42","11/16/15 20:49","general-gate7","general-gate4",7
"20152916082911-738","5","11/16/15 20:49","11/16/15 21:03","general-gate4","entrance0",14
"20152925022933-385","5","11/25/15 14:29","11/25/15 14:50","entrance2","general-gate2",21
"20152925022933-385","5","11/25/15 14:50","11/25/15 14:53","general-gate2","ranger-stop0",3
"20152925022933-385","5","11/25/15 14:53","11/25/15 14:56","ranger-stop0","ranger-stop2",3
"20152925022933-385","5","11/25/15 14:56","11/25/15 14:59","ranger-stop2","general-gate1",3
"20152925022933-385","5","11/25/15 14:59","11/25/15 15:20","general-gate1","entrance3",21
"20152925042913-736","5","9/25/15 4:29","9/25/15 4:50","entrance4","entrance2",21
"20153002033050-250","5","10/2/15 15:30","10/2/15 15:45","entrance1","general-gate7",15
"20153002033050-250","5","10/2/15 15:45","10/2/15 16:01","general-gate7","entrance3",16
"20153009063028-871","5","8/9/15 18:30","8/9/15 18:31","entrance0","general-gate1",1
"20153009063028-871","5","8/9/15 18:31","8/9/15 18:34","general-gate1","ranger-stop2",3
"20153009063028-871","5","8/9/15 18:34","8/9/15 18:37","ranger-stop2","ranger-stop0",3
"20153009063028-871","5","8/9/15 18:37","8/9/15 18:40","ranger-stop0","general-gate2",3
"20153009063028-871","5","8/9/15 18:40","8/9/15 18:59","general-gate2","entrance2",19
"20153015093037-107","5","10/15/15 9:30","10/15/15 9:48","entrance3","general-gate1",18
"20153015093037-107","5","10/15/15 9:48","10/15/15 9:51","general-gate1","ranger-stop2",3
"20153015093037-107","5","10/15/15 9:51","10/15/15 9:53","ranger-stop2","ranger-stop0",2
"20153015093037-107","5","10/15/15 9:53","10/15/15 9:56","ranger-stop0","general-gate2",3
"20153015093037-107","5","10/15/15 9:56","10/15/15 10:14","general-gate2","entrance2",18
"20153104033138-558","5","9/4/15 3:31","9/4/15 3:32","entrance0","general-gate1",1
"20153104033138-558","5","9/4/15 3:32","9/4/15 3:35","general-gate1","ranger-stop2",3
"20153104033138-558","5","9/4/15 3:35","9/4/15 3:38","ranger-stop2","ranger-stop0",3
"20153104033138-558","5","9/4/15 3:38","9/4/15 3:40","ranger-stop0","general-gate2",2
"20153104033138-558","5","9/4/15 3:40","9/4/15 3:51","general-gate2","general-gate5",11
"20153104033138-558","5","9/4/15 3:51","9/4/15 4:00","general-gate5","entrance4",9
"20153108063128-261","5","9/8/15 18:31","9/8/15 18:40","entrance4","general-gate5",9
"20153108063128-261","5","9/8/15 18:40","9/8/15 18:51","general-gate5","general-gate2",11
"20153108063128-261","5","9/8/15 18:51","9/8/15 18:54","general-gate2","ranger-stop0",3
"20153108063128-261","5","9/8/15 18:54","9/8/15 18:56","ranger-stop0","ranger-stop2",2
"20153108063128-261","5","9/8/15 18:56","9/8/15 18:59","ranger-stop2","general-gate1",3
"20153108063128-261","5","9/8/15 18:59","9/8/15 19:00","general-gate1","entrance0",1
"20153109053150-722","5","9/9/15 5:31","9/9/15 5:40","entrance4","general-gate5",9
"20153109053150-722","5","9/9/15 5:40","9/9/15 5:50","general-gate5","general-gate2",10
"20153109053150-722","5","9/9/15 5:50","9/9/15 5:53","general-gate2","ranger-stop0",3
"20153109053150-722","5","9/9/15 5:53","9/9/15 5:56","ranger-stop0","ranger-stop2",3
"20153109053150-722","5","9/9/15 5:56","9/9/15 5:58","ranger-stop2","general-gate1",2
"20153109053150-722","5","9/9/15 5:58","9/9/15 6:08","general-gate1","general-gate4",10
"20153109053150-722","5","9/9/15 6:08","9/9/15 6:14","general-gate4","general-gate7",6
"20153109053150-722","5","9/9/15 6:14","9/9/15 6:26","general-gate7","entrance1",12
"20153109063131-710","5","8/9/15 18:31","8/9/15 18:51","entrance2","entrance4",20
"20153112053133-189","5","8/12/15 5:31","8/12/15 5:33","entrance0","general-gate1",2
"20153112053133-189","5","8/12/15 5:33","8/12/15 5:35","general-gate1","ranger-stop2",2
"20153112053133-189","5","8/12/15 5:35","8/12/15 5:39","ranger-stop2","ranger-stop0",4
"20153112053133-189","5","8/12/15 5:39","8/12/15 5:42","ranger-stop0","general-gate2",3
"20153112053133-189","5","8/12/15 5:42","8/12/15 5:54","general-gate2","general-gate5",12
"20153112053133-189","5","8/12/15 5:54","8/12/15 6:04","general-gate5","entrance4",10
"20153127073156-226","5","12/27/15 7:31","12/27/15 7:44","entrance1","general-gate7",13
"20153127073156-226","5","12/27/15 7:44","12/27/15 7:59","general-gate7","entrance3",15
"20153131073158-577","5","8/31/15 19:31","8/31/15 19:45","entrance1","general-gate7",14
"20153131073158-577","5","8/31/15 19:45","8/31/15 19:52","general-gate7","general-gate4",7
"20153131073158-577","5","8/31/15 19:52","8/31/15 20:03","general-gate4","general-gate1",11
"20153131073158-577","5","8/31/15 20:03","8/31/15 20:06","general-gate1","ranger-stop2",3
"20153131073158-577","5","8/31/15 20:06","8/31/15 20:09","ranger-stop2","ranger-stop0",3
"20153131073158-577","5","8/31/15 20:09","8/31/15 20:12","ranger-stop0","general-gate2",3
"20153131073158-577","5","8/31/15 20:12","8/31/15 20:24","general-gate2","general-gate5",12
"20153131073158-577","5","8/31/15 20:24","8/31/15 20:34","general-gate5","entrance4",10
"20153204103249-625","5","10/4/15 22:32","10/4/15 22:42","entrance4","general-gate5",10
"20153204103249-625","5","10/4/15 22:42","10/4/15 22:54","general-gate5","general-gate2",12
"20153204103249-625","5","10/4/15 22:54","10/4/15 22:57","general-gate2","ranger-stop0",3
"20153204103249-625","5","10/4/15 22:57","10/4/15 23:00","ranger-stop0","ranger-stop2",3
"20153204103249-625","5","10/4/15 23:00","10/4/15 23:03","ranger-stop2","general-gate1",3
"20153204103249-625","5","10/4/15 23:03","10/4/15 23:14","general-gate1","general-gate4",11
"20153204103249-625","5","10/4/15 23:14","10/4/15 23:21","general-gate4","general-gate7",7
"20153204103249-625","5","10/4/15 23:21","10/4/15 23:34","general-gate7","entrance1",13
"20153208083210-852","5","8/8/15 8:32","8/8/15 8:51","entrance2","general-gate2",19
"20153208083210-852","5","8/8/15 8:51","8/8/15 8:54","general-gate2","ranger-stop0",3
"20153208083210-852","5","8/8/15 8:54","8/8/15 8:57","ranger-stop0","ranger-stop2",3
"20153208083210-852","5","8/8/15 8:57","8/8/15 9:00","ranger-stop2","general-gate1",3
"20153208083210-852","5","8/8/15 9:00","8/8/15 9:01","general-gate1","entrance0",1
"20153220013254-297","5","9/20/15 13:32","9/20/15 13:50","entrance2","general-gate2",18
"20153220013254-297","5","9/20/15 13:50","9/20/15 13:53","general-gate2","ranger-stop0",3
"20153220013254-297","5","9/20/15 13:53","9/20/15 13:56","ranger-stop0","ranger-stop2",3
"20153220013254-297","5","9/20/15 13:56","9/20/15 13:58","ranger-stop2","general-gate1",2
"20153220013254-297","5","9/20/15 13:58","9/20/15 14:00","general-gate1","entrance0",2
"20153223103220-58","5","10/23/15 10:32","10/23/15 10:52","entrance3","general-gate1",20
"20153223103220-58","5","10/23/15 10:52","10/23/15 10:54","general-gate1","ranger-stop2",2
"20153223103220-58","5","10/23/15 10:54","10/23/15 10:57","ranger-stop2","ranger-stop0",3
"20153223103220-58","5","10/23/15 10:57","10/23/15 11:01","ranger-stop0","general-gate2",4
"20153223103220-58","5","10/23/15 11:01","10/23/15 11:12","general-gate2","general-gate5",11
"20153223103220-58","5","10/23/15 11:12","10/23/15 11:22","general-gate5","entrance4",10
"20153319103357-362","5","12/19/15 10:33","12/19/15 10:53","entrance2","general-gate2",20
"20153319103357-362","5","12/19/15 10:53","12/19/15 10:56","general-gate2","ranger-stop0",3
"20153319103357-362","5","12/19/15 10:56","12/19/15 10:59","ranger-stop0","ranger-stop2",3
"20153319103357-362","5","12/19/15 10:59","12/19/15 11:02","ranger-stop2","general-gate1",3
"20153319103357-362","5","12/19/15 11:02","12/19/15 11:04","general-gate1","entrance0",2
"20153321093359-544","5","9/21/15 21:33","9/21/15 21:35","entrance0","general-gate1",2
"20153321093359-544","5","9/21/15 21:35","9/21/15 21:37","general-gate1","ranger-stop2",2
"20153321093359-544","5","9/21/15 21:37","9/21/15 21:40","ranger-stop2","ranger-stop0",3
"20153321093359-544","5","9/21/15 21:40","9/21/15 21:43","ranger-stop0","general-gate2",3
"20153321093359-544","5","9/21/15 21:43","9/21/15 22:01","general-gate2","entrance2",18
"20153415033407-885","5","11/15/15 15:34","11/15/15 15:52","entrance3","general-gate1",18
"20153415033407-885","5","11/15/15 15:52","11/15/15 15:54","general-gate1","ranger-stop2",2
"20153415033407-885","5","11/15/15 15:54","11/15/15 15:57","ranger-stop2","ranger-stop0",3
"20153415033407-885","5","11/15/15 15:57","11/15/15 16:00","ranger-stop0","general-gate2",3
"20153415033407-885","5","11/15/15 16:00","11/15/15 16:17","general-gate2","entrance2",17
"20153418033400-202","5","9/18/15 15:34","9/18/15 15:44","entrance4","general-gate5",10
"20153418033400-202","5","9/18/15 15:44","9/18/15 15:56","general-gate5","general-gate2",12
"20153418033400-202","5","9/18/15 15:56","9/18/15 15:59","general-gate2","ranger-stop0",3
"20153418033400-202","5","9/18/15 15:59","9/18/15 16:02","ranger-stop0","ranger-stop2",3
"20153418033400-202","5","9/18/15 16:02","9/18/15 16:05","ranger-stop2","general-gate1",3
"20153418033400-202","5","9/18/15 16:05","9/18/15 16:26","general-gate1","entrance3",21
"20153508013540-37","5","8/8/15 13:35","8/8/15 13:48","entrance1","general-gate7",13
"20153508013540-37","5","8/8/15 13:48","8/8/15 13:54","general-gate7","general-gate4",6
"20153508013540-37","5","8/8/15 13:54","8/8/15 14:05","general-gate4","general-gate1",11
"20153508013540-37","5","8/8/15 14:05","8/8/15 14:08","general-gate1","ranger-stop2",3
"20153508013540-37","5","8/8/15 14:08","8/8/15 14:11","ranger-stop2","ranger-stop0",3
"20153508013540-37","5","8/8/15 14:11","8/8/15 14:14","ranger-stop0","general-gate2",3
"20153508013540-37","5","8/8/15 14:14","8/8/15 14:25","general-gate2","general-gate5",11
"20153508013540-37","5","8/8/15 14:25","8/8/15 14:35","general-gate5","entrance4",10
"20153511023551-556","5","11/11/15 14:35","11/11/15 14:54","entrance2","entrance4",19
"20153515073527-365","5","9/15/15 19:35","9/15/15 19:57","entrance2","entrance4",22
"20153604113627-746","5","10/4/15 11:36","10/4/15 11:58","entrance3","general-gate1",22
"20153604113627-746","5","10/4/15 11:58","10/4/15 12:01","general-gate1","ranger-stop2",3
"20153604113627-746","5","10/4/15 12:01","10/4/15 12:04","ranger-stop2","ranger-stop0",3
"20153604113627-746","5","10/4/15 12:04","10/4/15 12:08","ranger-stop0","general-gate2",4
"20153604113627-746","5","10/4/15 12:08","10/4/15 12:30","general-gate2","entrance2",22
"20153613013611-755","5","10/13/15 1:36","10/13/15 1:53","entrance4","entrance2",17
"20153615093614-562","5","8/15/15 21:36","8/15/15 21:50","entrance1","general-gate7",14
"20153615093614-562","5","8/15/15 21:50","8/15/15 22:07","general-gate7","entrance3",17
"20153707013701-687","5","9/7/15 1:37","9/7/15 1:55","entrance2","entrance4",18
"20153717123723-9","5","9/17/15 12:37","9/17/15 12:49","entrance1","general-gate7",12
"20153717123723-9","5","9/17/15 12:49","9/17/15 12:56","general-gate7","general-gate4",7
"20153717123723-9","5","9/17/15 12:56","9/17/15 13:07","general-gate4","general-gate1",11
"20153717123723-9","5","9/17/15 13:07","9/17/15 13:09","general-gate1","ranger-stop2",2
"20153717123723-9","5","9/17/15 13:09","9/17/15 13:12","ranger-stop2","ranger-stop0",3
"20153717123723-9","5","9/17/15 13:12","9/17/15 13:15","ranger-stop0","general-gate2",3
"20153717123723-9","5","9/17/15 13:15","9/17/15 13:35","general-gate2","entrance2",20
"20153802053809-61","5","12/2/15 17:38","12/2/15 17:58","entrance2","general-gate2",20
"20153802053809-61","5","12/2/15 17:58","12/2/15 18:01","general-gate2","ranger-stop0",3
"20153802053809-61","5","12/2/15 18:01","12/2/15 18:04","ranger-stop0","ranger-stop2",3
"20153802053809-61","5","12/2/15 18:04","12/2/15 18:07","ranger-stop2","general-gate1",3
"20153802053809-61","5","12/2/15 18:07","12/2/15 18:18","general-gate1","general-gate4",11
"20153802053809-61","5","12/2/15 18:18","12/2/15 18:25","general-gate4","general-gate7",7
"20153802053809-61","5","12/2/15 18:25","12/2/15 18:38","general-gate7","entrance1",13
"20153803073835-302","5","10/3/15 19:38","10/3/15 19:53","entrance3","general-gate7",15
"20153803073835-302","5","10/3/15 19:53","10/3/15 20:07","general-gate7","entrance1",14
"20153812113835-266","5","10/12/15 11:38","10/12/15 11:49","entrance4","general-gate5",11
"20153812113835-266","5","10/12/15 11:49","10/12/15 12:01","general-gate5","general-gate2",12
"20153812113835-266","5","10/12/15 12:01","10/12/15 12:05","general-gate2","ranger-stop0",4
"20153812113835-266","5","10/12/15 12:05","10/12/15 12:08","ranger-stop0","ranger-stop2",3
"20153812113835-266","5","10/12/15 12:08","10/12/15 12:11","ranger-stop2","general-gate1",3
"20153812113835-266","5","10/12/15 12:11","10/12/15 12:12","general-gate1","entrance0",1
"20153818113834-443","5","8/18/15 11:38","8/18/15 11:58","entrance2","general-gate2",20
"20153818113834-443","5","8/18/15 11:58","8/18/15 12:01","general-gate2","ranger-stop0",3
"20153818113834-443","5","8/18/15 12:01","8/18/15 12:04","ranger-stop0","ranger-stop2",3
"20153818113834-443","5","8/18/15 12:04","8/18/15 12:07","ranger-stop2","general-gate1",3
"20153818113834-443","5","8/18/15 12:07","8/18/15 12:09","general-gate1","entrance0",2
"20153828043844-886","5","9/28/15 16:38","9/28/15 17:00","entrance2","general-gate2",22
"20153828043844-886","5","9/28/15 17:00","9/28/15 17:03","general-gate2","ranger-stop0",3
"20153828043844-886","5","9/28/15 17:03","9/28/15 17:06","ranger-stop0","ranger-stop2",3
"20153828043844-886","5","9/28/15 17:06","9/28/15 17:09","ranger-stop2","general-gate1",3
"20153828043844-886","5","9/28/15 17:09","9/28/15 17:31","general-gate1","entrance3",22
"20153831073831-305","5","10/31/15 19:38","10/31/15 20:01","entrance3","general-gate1",23
"20153831073831-305","5","10/31/15 20:01","10/31/15 20:03","general-gate1","ranger-stop2",2
"20153831073831-305","5","10/31/15 20:03","10/31/15 20:07","ranger-stop2","ranger-stop0",4
"20153831073831-305","5","10/31/15 20:07","10/31/15 20:10","ranger-stop0","general-gate2",3
"20153831073831-305","5","10/31/15 20:10","10/31/15 20:23","general-gate2","general-gate5",13
"20153831073831-305","5","10/31/15 20:23","10/31/15 20:34","general-gate5","entrance4",11
"20153907013929-325","5","9/7/15 1:39","9/7/15 1:57","entrance2","general-gate2",18
"20153907013929-325","5","9/7/15 1:57","9/7/15 2:00","general-gate2","ranger-stop0",3
"20153907013929-325","5","9/7/15 2:00","9/7/15 2:03","ranger-stop0","ranger-stop2",3
"20153907013929-325","5","9/7/15 2:03","9/7/15 2:05","ranger-stop2","general-gate1",2
"20153907013929-325","5","9/7/15 2:05","9/7/15 2:07","general-gate1","entrance0",2
"20153908123912-532","5","8/8/15 0:39","8/8/15 0:49","entrance4","general-gate5",10
"20153908123912-532","5","8/8/15 0:49","8/8/15 1:00","general-gate5","general-gate2",11
"20153908123912-532","5","8/8/15 1:00","8/8/15 1:04","general-gate2","ranger-stop0",4
"20153908123912-532","5","8/8/15 1:04","8/8/15 1:07","ranger-stop0","ranger-stop2",3
"20153908123912-532","5","8/8/15 1:07","8/8/15 1:09","ranger-stop2","general-gate1",2
"20153908123912-532","5","8/8/15 1:09","8/8/15 1:21","general-gate1","general-gate4",12
"20153908123912-532","5","8/8/15 1:21","8/8/15 1:28","general-gate4","general-gate7",7
"20153908123912-532","5","8/8/15 1:28","8/8/15 1:41","general-gate7","entrance1",13
"20153913013945-647","5","8/13/15 1:39","8/13/15 1:41","entrance0","general-gate1",2
"20153913013945-647","5","8/13/15 1:41","8/13/15 1:44","general-gate1","ranger-stop2",3
"20153913013945-647","5","8/13/15 1:44","8/13/15 1:47","ranger-stop2","ranger-stop0",3
"20153913013945-647","5","8/13/15 1:47","8/13/15 1:51","ranger-stop0","general-gate2",4
"20153913013945-647","5","8/13/15 1:51","8/13/15 2:04","general-gate2","general-gate5",13
"20153913013945-647","5","8/13/15 2:04","8/13/15 2:15","general-gate5","entrance4",11
"20153915083944-317","5","9/15/15 20:39","9/15/15 20:52","entrance1","general-gate7",13
"20153915083944-317","5","9/15/15 20:52","9/15/15 20:59","general-gate7","general-gate4",7
"20153915083944-317","5","9/15/15 20:59","9/15/15 21:09","general-gate4","general-gate1",10
"20153915083944-317","5","9/15/15 21:09","9/15/15 21:12","general-gate1","ranger-stop2",3
"20153915083944-317","5","9/15/15 21:12","9/15/15 21:15","ranger-stop2","ranger-stop0",3
"20153915083944-317","5","9/15/15 21:15","9/15/15 21:18","ranger-stop0","general-gate2",3
"20153915083944-317","5","9/15/15 21:18","9/15/15 21:37","general-gate2","entrance2",19
"20153921113945-793","5","10/21/15 11:39","10/21/15 11:49","entrance4","general-gate5",10
"20153921113945-793","5","10/21/15 11:49","10/21/15 11:59","general-gate5","general-gate2",10
"20153921113945-793","5","10/21/15 11:59","10/21/15 12:02","general-gate2","ranger-stop0",3
"20153921113945-793","5","10/21/15 12:02","10/21/15 12:05","ranger-stop0","ranger-stop2",3
"20153921113945-793","5","10/21/15 12:05","10/21/15 12:08","ranger-stop2","general-gate1",3
"20153921113945-793","5","10/21/15 12:08","10/21/15 12:09","general-gate1","entrance0",1
"20153924053923-735","5","9/24/15 17:39","9/24/15 17:51","entrance1","general-gate7",12
"20153924053923-735","5","9/24/15 17:51","9/24/15 17:57","general-gate7","general-gate4",6
"20153924053923-735","5","9/24/15 17:57","9/24/15 18:07","general-gate4","general-gate1",10
"20153924053923-735","5","9/24/15 18:07","9/24/15 18:09","general-gate1","ranger-stop2",2
"20153924053923-735","5","9/24/15 18:09","9/24/15 18:12","ranger-stop2","ranger-stop0",3
"20153924053923-735","5","9/24/15 18:12","9/24/15 18:15","ranger-stop0","general-gate2",3
"20153924053923-735","5","9/24/15 18:15","9/24/15 18:33","general-gate2","entrance2",18
"20153925093948-60","5","10/25/15 21:39","10/25/15 21:52","entrance1","general-gate7",13
"20153925093948-60","5","10/25/15 21:52","10/25/15 22:07","general-gate7","entrance3",15
"20153929033929-134","5","10/29/15 15:39","10/29/15 15:58","entrance2","general-gate2",19
"20153929033929-134","5","10/29/15 15:58","10/29/15 16:01","general-gate2","ranger-stop0",3
"20153929033929-134","5","10/29/15 16:01","10/29/15 16:04","ranger-stop0","ranger-stop2",3
"20153929033929-134","5","10/29/15 16:04","10/29/15 16:06","ranger-stop2","general-gate1",2
"20153929033929-134","5","10/29/15 16:06","10/29/15 16:17","general-gate1","general-gate4",11
"20153929033929-134","5","10/29/15 16:17","10/29/15 16:23","general-gate4","general-gate7",6
"20153929033929-134","5","10/29/15 16:23","10/29/15 16:35","general-gate7","entrance1",12
"20154003094054-34","5","10/3/15 21:40","10/3/15 21:50","entrance4","general-gate5",10
"20154003094054-34","5","10/3/15 21:50","10/3/15 22:00","general-gate5","general-gate2",10
"20154003094054-34","5","10/3/15 22:00","10/3/15 22:03","general-gate2","ranger-stop0",3
"20154003094054-34","5","10/3/15 22:03","10/3/15 22:06","ranger-stop0","ranger-stop2",3
"20154003094054-34","5","10/3/15 22:06","10/3/15 22:09","ranger-stop2","general-gate1",3
"20154003094054-34","5","10/3/15 22:09","10/3/15 22:10","general-gate1","entrance0",1
"20154017024042-674","5","8/17/15 14:40","8/17/15 15:00","entrance2","general-gate2",20
"20154017024042-674","5","8/17/15 15:00","8/17/15 15:03","general-gate2","ranger-stop0",3
"20154017024042-674","5","8/17/15 15:03","8/17/15 15:06","ranger-stop0","ranger-stop2",3
"20154017024042-674","5","8/17/15 15:06","8/17/15 15:08","ranger-stop2","general-gate1",2
"20154017024042-674","5","8/17/15 15:08","8/17/15 15:28","general-gate1","entrance3",20
"20154019014037-909","5","9/19/15 1:40","9/19/15 1:55","entrance1","general-gate7",15
"20154019014037-909","5","9/19/15 1:55","9/19/15 2:04","general-gate7","general-gate4",9
"20154019014037-909","5","9/19/15 2:04","9/19/15 2:17","general-gate4","general-gate1",13
"20154019014037-909","5","9/19/15 2:17","9/19/15 2:20","general-gate1","ranger-stop2",3
"20154019014037-909","5","9/19/15 2:20","9/19/15 2:23","ranger-stop2","ranger-stop0",3
"20154019014037-909","5","9/19/15 2:23","9/19/15 2:27","ranger-stop0","general-gate2",4
"20154019014037-909","5","9/19/15 2:27","9/19/15 2:40","general-gate2","general-gate5",13
"20154019014037-909","5","9/19/15 2:40","9/19/15 2:52","general-gate5","entrance4",12
"20154102064141-457","5","9/2/15 6:41","9/2/15 6:54","entrance1","general-gate7",13
"20154102064141-457","5","9/2/15 6:54","9/2/15 7:10","general-gate7","entrance3",16
"20154112104108-585","5","8/12/15 10:41","8/12/15 11:01","entrance3","entrance0",20
"20154119104142-683","5","11/19/15 22:41","11/19/15 23:01","entrance0","entrance3",20
"20154122054153-125","5","8/22/15 17:41","8/22/15 17:53","entrance1","general-gate7",12
"20154122054153-125","5","8/22/15 17:53","8/22/15 17:59","general-gate7","general-gate4",6
"20154122054153-125","5","8/22/15 17:59","8/22/15 18:09","general-gate4","general-gate1",10
"20154122054153-125","5","8/22/15 18:09","8/22/15 18:12","general-gate1","ranger-stop2",3
"20154122054153-125","5","8/22/15 18:12","8/22/15 18:14","ranger-stop2","ranger-stop0",2
"20154122054153-125","5","8/22/15 18:14","8/22/15 18:17","ranger-stop0","general-gate2",3
"20154122054153-125","5","8/22/15 18:17","8/22/15 18:28","general-gate2","general-gate5",11
"20154122054153-125","5","8/22/15 18:28","8/22/15 18:37","general-gate5","entrance4",9
"20154124074100-587","5","9/24/15 7:41","9/24/15 7:52","entrance0","general-gate4",11
"20154124074100-587","5","9/24/15 7:52","9/24/15 7:59","general-gate4","general-gate7",7
"20154124074100-587","5","9/24/15 7:59","9/24/15 8:10","general-gate7","entrance1",11
"20154125044126-431","5","10/25/15 4:41","10/25/15 5:01","entrance3","general-gate1",20
"20154125044126-431","5","10/25/15 5:01","10/25/15 5:04","general-gate1","ranger-stop2",3
"20154125044126-431","5","10/25/15 5:04","10/25/15 5:07","ranger-stop2","ranger-stop0",3
"20154125044126-431","5","10/25/15 5:07","10/25/15 5:10","ranger-stop0","general-gate2",3
"20154125044126-431","5","10/25/15 5:10","10/25/15 5:22","general-gate2","general-gate5",12
"20154125044126-431","5","10/25/15 5:22","10/25/15 5:32","general-gate5","entrance4",10
"20154125094109-674","5","10/25/15 21:41","10/25/15 21:52","entrance1","general-gate7",11
"20154125094109-674","5","10/25/15 21:52","10/25/15 21:58","general-gate7","general-gate4",6
"20154125094109-674","5","10/25/15 21:58","10/25/15 22:08","general-gate4","general-gate1",10
"20154125094109-674","5","10/25/15 22:08","10/25/15 22:11","general-gate1","ranger-stop2",3
"20154125094109-674","5","10/25/15 22:11","10/25/15 22:13","ranger-stop2","ranger-stop0",2
"20154125094109-674","5","10/25/15 22:13","10/25/15 22:16","ranger-stop0","general-gate2",3
"20154125094109-674","5","10/25/15 22:16","10/25/15 22:26","general-gate2","general-gate5",10
"20154125094109-674","5","10/25/15 22:26","10/25/15 22:35","general-gate5","entrance4",9
"20154207074217-654","5","9/7/15 19:42","9/7/15 19:55","entrance1","general-gate7",13
"20154207074217-654","5","9/7/15 19:55","9/7/15 20:10","general-gate7","entrance3",15
"20154209124209-547","5","9/9/15 12:42","9/9/15 13:04","entrance3","entrance0",22
"20154211024216-713","5","10/11/15 14:42","10/11/15 14:52","entrance4","general-gate5",10
"20154211024216-713","5","10/11/15 14:52","10/11/15 15:05","general-gate5","general-gate2",13
"20154211024216-713","5","10/11/15 15:05","10/11/15 15:08","general-gate2","ranger-stop0",3
"20154211024216-713","5","10/11/15 15:08","10/11/15 15:11","ranger-stop0","ranger-stop2",3
"20154211024216-713","5","10/11/15 15:11","10/11/15 15:14","ranger-stop2","general-gate1",3
"20154211024216-713","5","10/11/15 15:14","10/11/15 15:36","general-gate1","entrance3",22
"20154301064333-561","5","9/1/15 18:43","9/1/15 19:04","entrance3","general-gate1",21
"20154301064333-561","5","9/1/15 19:04","9/1/15 19:07","general-gate1","ranger-stop2",3
"20154301064333-561","5","9/1/15 19:07","9/1/15 19:10","ranger-stop2","ranger-stop0",3
"20154301064333-561","5","9/1/15 19:10","9/1/15 19:14","ranger-stop0","general-gate2",4
"20154301064333-561","5","9/1/15 19:14","9/1/15 19:26","general-gate2","general-gate5",12
"20154301064333-561","5","9/1/15 19:26","9/1/15 19:36","general-gate5","entrance4",10
"20154306114333-217","5","9/6/15 11:43","9/6/15 12:01","entrance3","general-gate1",18
"20154306114333-217","5","9/6/15 12:01","9/6/15 12:04","general-gate1","ranger-stop2",3
"20154306114333-217","5","9/6/15 12:04","9/6/15 12:06","ranger-stop2","ranger-stop0",2
"20154306114333-217","5","9/6/15 12:06","9/6/15 12:09","ranger-stop0","general-gate2",3
"20154306114333-217","5","9/6/15 12:09","9/6/15 12:20","general-gate2","general-gate5",11
"20154306114333-217","5","9/6/15 12:20","9/6/15 12:29","general-gate5","entrance4",9
"20154311124300-456","5","12/11/15 12:43","12/11/15 12:52","entrance4","general-gate5",9
"20154311124300-456","5","12/11/15 12:52","12/11/15 13:04","general-gate5","general-gate2",12
"20154311124300-456","5","12/11/15 13:04","12/11/15 13:07","general-gate2","ranger-stop0",3
"20154311124300-456","5","12/11/15 13:07","12/11/15 13:10","ranger-stop0","ranger-stop2",3
