"car.id","car.type","start_time","end_time","start_gate","end_gate","time_taken"
"20151111051119-594","1","8/11/15 15:00","8/11/15 15:15","camping8","general-gate5",15
"20151111051119-594","1","8/11/15 15:15","8/11/15 15:26","general-gate5","entrance4",11
"20151112011152-559","1","9/12/15 13:11","9/12/15 13:13","entrance0","general-gate1",2
"20151112011152-559","1","9/12/15 13:13","9/12/15 13:15","general-gate1","ranger-stop2",2
"20151112011152-559","1","9/12/15 13:15","9/12/15 13:18","ranger-stop2","ranger-stop0",3
"20151112011152-559","1","9/12/15 13:18","9/12/15 13:22","ranger-stop0","general-gate2",4
"20151112011152-559","1","9/12/15 13:22","9/12/15 13:33","general-gate2","general-gate5",11
"20151112011152-559","1","9/12/15 13:33","9/12/15 13:43","general-gate5","camping6",10
"20151112011152-559","1","9/12/15 13:43","9/12/15 13:43","camping6","camping6",0
"20151112011152-559","1","9/12/15 13:43","9/12/15 13:53","camping6","general-gate5",10
"20151112011152-559","1","9/12/15 13:53","9/12/15 14:05","general-gate5","general-gate2",12
"20151112011152-559","1","9/12/15 14:05","9/12/15 14:08","general-gate2","ranger-stop0",3
"20151112011152-559","1","9/12/15 14:08","9/12/15 14:11","ranger-stop0","ranger-stop2",3
"20151112011152-559","1","9/12/15 14:11","9/12/15 14:13","ranger-stop2","general-gate1",2
"20151112011152-559","1","9/12/15 14:13","9/12/15 14:24","general-gate1","general-gate4",11
"20151112011152-559","1","9/12/15 14:24","9/12/15 14:31","general-gate4","general-gate7",7
"20151112011152-559","1","9/12/15 14:31","9/12/15 14:44","general-gate7","entrance1",13
"20151112061143-303","1","9/12/15 18:11","9/12/15 18:31","entrance2","general-gate2",20
"20151112061143-303","1","9/12/15 18:31","9/12/15 18:34","general-gate2","ranger-stop0",3
"20151112061143-303","1","9/12/15 18:34","9/12/15 18:37","ranger-stop0","ranger-stop2",3
"20151112061143-303","1","9/12/15 18:37","9/12/15 18:40","ranger-stop2","general-gate1",3
"20151112061143-303","1","9/12/15 18:40","9/12/15 18:42","general-gate1","entrance0",2
"20151114111101-450","1","9/14/15 11:11","9/14/15 11:30","entrance3","general-gate1",19
"20151114111101-450","1","9/14/15 11:30","9/14/15 11:33","general-gate1","ranger-stop2",3
"20151114111101-450","1","9/14/15 11:33","9/14/15 11:35","ranger-stop2","ranger-stop0",2
"20151114111101-450","1","9/14/15 11:35","9/14/15 11:38","ranger-stop0","general-gate2",3
"20151114111101-450","1","9/14/15 11:38","9/14/15 11:49","general-gate2","general-gate5",11
"20151114111101-450","1","9/14/15 11:49","9/14/15 11:53","general-gate5","general-gate6",4
"20151114111101-450","1","9/14/15 11:53","9/14/15 12:02","general-gate6","camping7",9
"20151114111101-450","1","9/14/15 12:02","9/23/15 9:04","camping7","camping7",12782
"20151114111101-450","1","9/23/15 9:04","9/23/15 9:12","camping7","general-gate6",8
"20151114111101-450","1","9/23/15 9:12","9/23/15 9:16","general-gate6","general-gate5",4
"20151114111101-450","1","9/23/15 9:16","9/23/15 9:27","general-gate5","general-gate2",11
"20151114111101-450","1","9/23/15 9:27","9/23/15 9:30","general-gate2","ranger-stop0",3
"20151114111101-450","1","9/23/15 9:30","9/23/15 9:33","ranger-stop0","ranger-stop2",3
"20151114111101-450","1","9/23/15 9:33","9/23/15 9:35","ranger-stop2","general-gate1",2
"20151114111101-450","1","9/23/15 9:35","9/23/15 9:55","general-gate1","entrance3",20
"20151115011116-242","1","8/15/15 13:11","8/15/15 13:20","entrance4","general-gate5",9
"20151115011116-242","1","8/15/15 13:20","8/15/15 13:31","general-gate5","general-gate2",11
"20151115011116-242","1","8/15/15 13:31","8/15/15 13:34","general-gate2","ranger-stop0",3
"20151115011116-242","1","8/15/15 13:34","8/15/15 13:36","ranger-stop0","ranger-stop2",2
"20151115011116-242","1","8/15/15 13:36","8/15/15 13:39","ranger-stop2","general-gate1",3
"20151115011116-242","1","8/15/15 13:39","8/15/15 13:49","general-gate1","general-gate4",10
"20151115011116-242","1","8/15/15 13:49","8/15/15 13:56","general-gate4","general-gate7",7
"20151115011116-242","1","8/15/15 13:56","8/15/15 14:08","general-gate7","entrance1",12
"20151115041109-804","1","8/15/15 16:11","8/15/15 16:32","entrance2","general-gate2",21
"20151115041109-804","1","8/15/15 16:32","8/15/15 16:35","general-gate2","ranger-stop0",3
"20151115041109-804","1","8/15/15 16:35","8/15/15 16:38","ranger-stop0","ranger-stop2",3
"20151115041109-804","1","8/15/15 16:38","8/15/15 16:41","ranger-stop2","general-gate1",3
"20151115041109-804","1","8/15/15 16:41","8/15/15 16:53","general-gate1","general-gate4",12
"20151115041109-804","1","8/15/15 16:53","8/15/15 17:01","general-gate4","general-gate7",8
"20151115041109-804","1","8/15/15 17:01","8/15/15 17:20","general-gate7","camping0",19
"20151115041109-804","1","8/15/15 17:20","8/16/15 14:30","camping0","camping0",1270
"20151115041109-804","1","8/16/15 14:30","8/16/15 14:50","camping0","general-gate7",20
"20151115041109-804","1","8/16/15 14:50","8/16/15 14:57","general-gate7","general-gate4",7
"20151115041109-804","1","8/16/15 14:57","8/16/15 15:09","general-gate4","general-gate1",12
"20151115041109-804","1","8/16/15 15:09","8/16/15 15:12","general-gate1","ranger-stop2",3
"20151115041109-804","1","8/16/15 15:12","8/16/15 15:15","ranger-stop2","ranger-stop0",3
"20151115041109-804","1","8/16/15 15:15","8/16/15 15:18","ranger-stop0","general-gate2",3
"20151115041109-804","1","8/16/15 15:18","8/16/15 15:40","general-gate2","entrance2",22
"20151116031127-78","1","8/16/15 15:11","8/16/15 15:14","entrance4","camping6",3
"20151116031127-78","1","8/16/15 15:14","8/16/15 15:14","camping6","camping6",0
"20151116031127-78","1","8/16/15 15:14","8/16/15 15:26","camping6","general-gate5",12
"20151116031127-78","1","8/16/15 15:26","8/16/15 15:39","general-gate5","general-gate2",13
"20151116031127-78","1","8/16/15 15:39","8/16/15 15:42","general-gate2","ranger-stop0",3
"20151116031127-78","1","8/16/15 15:42","8/16/15 15:46","ranger-stop0","ranger-stop2",4
"20151116031127-78","1","8/16/15 15:46","8/16/15 15:49","ranger-stop2","general-gate1",3
"20151116031127-78","1","8/16/15 15:49","8/16/15 16:13","general-gate1","entrance3",24
"20151116071131-16","1","9/16/15 7:11","9/16/15 7:28","entrance3","general-gate7",17
"20151116071131-16","1","9/16/15 7:28","9/16/15 7:49","general-gate7","camping2",21
"20151116071131-16","1","9/16/15 7:49","9/18/15 10:45","camping2","camping2",3056
"20151116071131-16","1","9/18/15 10:45","9/18/15 10:52","camping2","entrance1",7
"20151116121132-353","1","8/16/15 12:11","8/16/15 12:26","entrance0","general-gate4",15
"20151116121132-353","1","8/16/15 12:26","8/16/15 12:34","general-gate4","general-gate7",8
"20151116121132-353","1","8/16/15 12:34","8/16/15 12:54","general-gate7","camping2",20
"20151116121132-353","1","8/16/15 12:54","8/19/15 13:14","camping2","camping2",4340
"20151116121132-353","1","8/19/15 13:14","8/19/15 13:35","camping2","general-gate7",21
"20151116121132-353","1","8/19/15 13:35","8/19/15 13:43","general-gate7","general-gate4",8
"20151116121132-353","1","8/19/15 13:43","8/19/15 13:56","general-gate4","general-gate1",13
"20151116121132-353","1","8/19/15 13:56","8/19/15 13:59","general-gate1","ranger-stop2",3
"20151116121132-353","1","8/19/15 13:59","8/19/15 14:03","ranger-stop2","ranger-stop0",4
"20151116121132-353","1","8/19/15 14:03","8/19/15 14:06","ranger-stop0","general-gate2",3
"20151116121132-353","1","8/19/15 14:06","8/19/15 14:20","general-gate2","general-gate5",14
"20151116121132-353","1","8/19/15 14:20","8/19/15 14:31","general-gate5","entrance4",11
"20151117011106-544","1","9/17/15 1:11","9/17/15 1:24","entrance0","general-gate4",13
"20151117011106-544","1","9/17/15 1:24","9/17/15 1:31","general-gate4","general-gate7",7
"20151117011106-544","1","9/17/15 1:31","9/17/15 1:44","general-gate7","entrance1",13
"20151117021110-932","1","9/17/15 2:11","9/17/15 2:33","entrance2","general-gate2",22
"20151117021110-932","1","9/17/15 2:33","9/17/15 2:36","general-gate2","ranger-stop0",3
"20151117021110-932","1","9/17/15 2:36","9/17/15 2:40","ranger-stop0","ranger-stop2",4
"20151117021110-932","1","9/17/15 2:40","9/17/15 2:43","ranger-stop2","general-gate1",3
"20151117021110-932","1","9/17/15 2:43","9/17/15 2:55","general-gate1","general-gate4",12
"20151117021110-932","1","9/17/15 2:55","9/17/15 3:03","general-gate4","general-gate7",8
"20151117021110-932","1","9/17/15 3:03","9/17/15 3:17","general-gate7","entrance1",14
"20151117111104-955","1","9/17/15 11:11","9/17/15 11:23","entrance0","general-gate4",12
"20151117111104-955","1","9/17/15 11:23","9/17/15 11:31","general-gate4","general-gate7",8
"20151117111104-955","1","9/17/15 11:31","9/17/15 11:44","general-gate7","entrance1",13
"20151118021145-170","1","9/18/15 14:11","9/18/15 14:22","entrance4","general-gate5",11
"20151118021145-170","1","9/18/15 14:22","9/18/15 14:36","general-gate5","camping8",14
"20151118021145-170","1","9/18/15 14:36","9/18/15 14:36","camping8","camping8",0
"20151118021145-170","1","9/18/15 14:36","9/18/15 14:37","camping8","general-gate3",1
"20151118021145-170","1","9/18/15 14:37","9/18/15 14:43","general-gate3","entrance2",6
"20151118121155-903","1","8/18/15 12:11","8/18/15 12:25","entrance3","general-gate7",14
"20151118121155-903","1","8/18/15 12:25","8/18/15 12:34","general-gate7","camping5",9
"20151118121155-903","1","8/18/15 12:34","8/18/15 12:34","camping5","camping5",0
"20151118121155-903","1","8/18/15 12:34","8/18/15 12:43","camping5","general-gate7",9
"20151118121155-903","1","8/18/15 12:43","8/18/15 12:49","general-gate7","general-gate4",6
"20151118121155-903","1","8/18/15 12:49","8/18/15 13:00","general-gate4","general-gate1",11
"20151118121155-903","1","8/18/15 13:00","8/18/15 13:02","general-gate1","ranger-stop2",2
"20151118121155-903","1","8/18/15 13:02","8/18/15 13:05","ranger-stop2","ranger-stop0",3
"20151118121155-903","1","8/18/15 13:05","8/18/15 13:08","ranger-stop0","general-gate2",3
"20151118121155-903","1","8/18/15 13:08","8/18/15 13:18","general-gate2","general-gate5",10
"20151118121155-903","1","8/18/15 13:18","8/18/15 13:27","general-gate5","entrance4",9
"20151119021156-883","1","8/19/15 2:11","8/19/15 2:25","entrance1","general-gate7",14
"20151119021156-883","1","8/19/15 2:25","8/19/15 2:32","general-gate7","general-gate4",7
"20151119021156-883","1","8/19/15 2:32","8/19/15 2:43","general-gate4","general-gate1",11
"20151119021156-883","1","8/19/15 2:43","8/19/15 2:46","general-gate1","ranger-stop2",3
"20151119021156-883","1","8/19/15 2:46","8/19/15 2:49","ranger-stop2","ranger-stop0",3
"20151119021156-883","1","8/19/15 2:49","8/19/15 2:52","ranger-stop0","general-gate2",3
"20151119021156-883","1","8/19/15 2:52","8/19/15 3:04","general-gate2","general-gate5",12
"20151119021156-883","1","8/19/15 3:04","8/19/15 3:15","general-gate5","entrance4",11
"20151119061106-100","1","12/19/15 6:11","12/19/15 6:32","entrance2","general-gate2",21
"20151119061106-100","1","12/19/15 6:32","12/19/15 6:35","general-gate2","ranger-stop0",3
"20151119061106-100","1","12/19/15 6:35","12/19/15 6:39","ranger-stop0","ranger-stop2",4
"20151119061106-100","1","12/19/15 6:39","12/19/15 6:42","ranger-stop2","general-gate1",3
"20151119061106-100","1","12/19/15 6:42","12/19/15 7:04","general-gate1","entrance3",22
"20151122011142-477","1","9/22/15 13:11","9/22/15 13:24","entrance1","general-gate7",13
"20151122011142-477","1","9/22/15 13:24","9/22/15 13:31","general-gate7","general-gate4",7
"20151122011142-477","1","9/22/15 13:31","9/22/15 13:42","general-gate4","general-gate1",11
"20151122011142-477","1","9/22/15 13:42","9/22/15 13:45","general-gate1","ranger-stop2",3
"20151122011142-477","1","9/22/15 13:45","9/22/15 13:48","ranger-stop2","ranger-stop0",3
"20151122011142-477","1","9/22/15 13:48","9/22/15 13:51","ranger-stop0","general-gate2",3
"20151122011142-477","1","9/22/15 13:51","9/22/15 14:03","general-gate2","general-gate5",12
"20151122011142-477","1","9/22/15 14:03","9/22/15 14:07","general-gate5","general-gate6",4
"20151122011142-477","1","9/22/15 14:07","9/22/15 14:16","general-gate6","camping7",9
"20151122011142-477","1","9/22/15 14:16","9/22/15 14:16","camping7","camping7",0
"20151122011142-477","1","9/22/15 14:16","9/22/15 14:24","camping7","general-gate6",8
"20151122011142-477","1","9/22/15 14:24","9/22/15 14:28","general-gate6","general-gate5",4
"20151122011142-477","1","9/22/15 14:28","9/22/15 14:40","general-gate5","general-gate2",12
"20151122011142-477","1","9/22/15 14:40","9/22/15 14:43","general-gate2","ranger-stop0",3
"20151122011142-477","1","9/22/15 14:43","9/22/15 14:46","ranger-stop0","ranger-stop2",3
"20151122011142-477","1","9/22/15 14:46","9/22/15 14:49","ranger-stop2","general-gate1",3
"20151122011142-477","1","9/22/15 14:49","9/22/15 14:50","general-gate1","entrance0",1
"20151122021105-937","1","8/22/15 14:11","8/22/15 14:30","entrance3","general-gate1",19
"20151122021105-937","1","8/22/15 14:30","8/22/15 14:32","general-gate1","ranger-stop2",2
"20151122021105-937","1","8/22/15 14:32","8/22/15 14:35","ranger-stop2","ranger-stop0",3
"20151122021105-937","1","8/22/15 14:35","8/22/15 14:38","ranger-stop0","general-gate2",3
"20151122021105-937","1","8/22/15 14:38","8/22/15 14:49","general-gate2","general-gate5",11
"20151122021105-937","1","8/22/15 14:49","8/22/15 14:53","general-gate5","general-gate6",4
"20151122021105-937","1","8/22/15 14:53","8/22/15 15:01","general-gate6","camping7",8
"20151122021105-937","1","8/22/15 15:01","8/22/15 15:01","camping7","camping7",0
"20151122021105-937","1","8/22/15 15:01","8/22/15 15:09","camping7","general-gate6",8
"20151122021105-937","1","8/22/15 15:09","8/22/15 15:13","general-gate6","general-gate5",4
"20151122021105-937","1","8/22/15 15:13","8/22/15 15:23","general-gate5","general-gate2",10
"20151122021105-937","1","8/22/15 15:23","8/22/15 15:26","general-gate2","ranger-stop0",3
"20151122021105-937","1","8/22/15 15:26","8/22/15 15:29","ranger-stop0","ranger-stop2",3
"20151122021105-937","1","8/22/15 15:29","8/22/15 15:32","ranger-stop2","general-gate1",3
"20151122021105-937","1","8/22/15 15:32","8/22/15 15:33","general-gate1","entrance0",1
"20151122021140-914","1","8/22/15 14:11","8/22/15 14:23","entrance4","general-gate5",12
"20151122021140-914","1","8/22/15 14:23","8/22/15 14:36","general-gate5","general-gate2",13
"20151122021140-914","1","8/22/15 14:36","8/22/15 14:40","general-gate2","ranger-stop0",4
"20151122021140-914","1","8/22/15 14:40","8/22/15 14:43","ranger-stop0","ranger-stop2",3
"20151122021140-914","1","8/22/15 14:43","8/22/15 14:46","ranger-stop2","general-gate1",3
"20151122021140-914","1","8/22/15 14:46","8/22/15 14:59","general-gate1","general-gate4",13
"20151122021140-914","1","8/22/15 14:59","8/22/15 15:07","general-gate4","general-gate7",8
"20151122021140-914","1","8/22/15 15:07","8/22/15 15:29","general-gate7","camping0",22
"20151122021140-914","1","8/22/15 15:29","8/23/15 9:10","camping0","camping0",1061
"20151122021140-914","1","8/23/15 9:10","8/23/15 9:31","camping0","general-gate7",21
"20151122021140-914","1","8/23/15 9:31","8/23/15 9:39","general-gate7","general-gate4",8
"20151122021140-914","1","8/23/15 9:39","8/23/15 9:52","general-gate4","general-gate1",13
"20151122021140-914","1","8/23/15 9:52","8/23/15 9:55","general-gate1","ranger-stop2",3
"20151122021140-914","1","8/23/15 9:55","8/23/15 9:59","ranger-stop2","ranger-stop0",4
"20151122021140-914","1","8/23/15 9:59","8/23/15 10:02","ranger-stop0","general-gate2",3
"20151122021140-914","1","8/23/15 10:02","8/23/15 10:25","general-gate2","entrance2",23
"20151122031104-627","1","8/22/15 3:11","8/22/15 3:22","entrance4","general-gate5",11
"20151122031104-627","1","8/22/15 3:22","8/22/15 3:35","general-gate5","general-gate2",13
"20151122031104-627","1","8/22/15 3:35","8/22/15 3:38","general-gate2","ranger-stop0",3
"20151122031104-627","1","8/22/15 3:38","8/22/15 3:41","ranger-stop0","ranger-stop2",3
"20151122031104-627","1","8/22/15 3:41","8/22/15 3:44","ranger-stop2","general-gate1",3
"20151122031104-627","1","8/22/15 3:44","8/22/15 3:57","general-gate1","general-gate4",13
"20151122031104-627","1","8/22/15 3:57","8/22/15 4:05","general-gate4","general-gate7",8
"20151122031104-627","1","8/22/15 4:05","8/22/15 4:19","general-gate7","entrance1",14
"20151122081111-220","1","8/22/15 8:11","8/22/15 8:20","entrance4","general-gate5",9
"20151122081111-220","1","8/22/15 8:20","8/22/15 8:31","general-gate5","general-gate2",11
"20151122081111-220","1","8/22/15 8:31","8/22/15 8:33","general-gate2","ranger-stop0",2
"20151122081111-220","1","8/22/15 8:33","8/22/15 8:36","ranger-stop0","ranger-stop2",3
"20151122081111-220","1","8/22/15 8:36","8/22/15 8:39","ranger-stop2","general-gate1",3
"20151122081111-220","1","8/22/15 8:39","8/22/15 8:49","general-gate1","general-gate4",10
"20151122081111-220","1","8/22/15 8:49","8/22/15 8:55","general-gate4","general-gate7",6
"20151122081111-220","1","8/22/15 8:55","8/22/15 9:04","general-gate7","camping4",9
"20151122081111-220","1","8/22/15 9:04","8/23/15 11:13","camping4","camping4",1569
"20151122081111-220","1","8/23/15 11:13","8/23/15 11:22","camping4","general-gate7",9
"20151122081111-220","1","8/23/15 11:22","8/23/15 11:35","general-gate7","entrance3",13
"20151122101117-220","1","8/22/15 10:11","8/22/15 10:23","entrance0","general-gate4",12
"20151122101117-220","1","8/22/15 10:23","8/22/15 10:30","general-gate4","general-gate7",7
"20151122101117-220","1","8/22/15 10:30","8/22/15 10:40","general-gate7","camping4",10
"20151122101117-220","1","8/22/15 10:40","8/22/15 10:40","camping4","camping4",0
"20151122101117-220","1","8/22/15 10:40","8/22/15 10:49","camping4","general-gate7",9
"20151122101117-220","1","8/22/15 10:49","8/22/15 10:56","general-gate7","general-gate4",7
"20151122101117-220","1","8/22/15 10:56","8/22/15 11:07","general-gate4","general-gate1",11
"20151122101117-220","1","8/22/15 11:07","8/22/15 11:10","general-gate1","ranger-stop2",3
"20151122101117-220","1","8/22/15 11:10","8/22/15 11:13","ranger-stop2","ranger-stop0",3
"20151122101117-220","1","8/22/15 11:13","8/22/15 11:16","ranger-stop0","general-gate2",3
"20151122101117-220","1","8/22/15 11:16","8/22/15 11:27","general-gate2","general-gate5",11
"20151122101117-220","1","8/22/15 11:27","8/22/15 11:37","general-gate5","entrance4",10
"20151122101132-880","1","9/22/15 10:11","9/22/15 10:29","entrance4","entrance2",18
"20151123021150-692","1","8/23/15 2:11","8/23/15 2:13","entrance0","general-gate1",2
"20151123021150-692","1","8/23/15 2:13","8/23/15 2:15","general-gate1","ranger-stop2",2
"20151123021150-692","1","8/23/15 2:15","8/23/15 2:18","ranger-stop2","ranger-stop0",3
"20151123021150-692","1","8/23/15 2:18","8/23/15 2:21","ranger-stop0","general-gate2",3
"20151123021150-692","1","8/23/15 2:21","8/23/15 2:31","general-gate2","general-gate5",10
"20151123021150-692","1","8/23/15 2:31","8/23/15 2:40","general-gate5","entrance4",9
"20151125121147-666","1","8/25/15 12:11","8/25/15 12:25","entrance1","general-gate7",14
"20151125121147-666","1","8/25/15 12:25","8/25/15 12:33","general-gate7","general-gate4",8
"20151125121147-666","1","8/25/15 12:33","8/25/15 12:44","general-gate4","general-gate1",11
"20151125121147-666","1","8/25/15 12:44","8/25/15 12:47","general-gate1","ranger-stop2",3
"20151125121147-666","1","8/25/15 12:47","8/25/15 12:50","ranger-stop2","ranger-stop0",3
"20151125121147-666","1","8/25/15 12:50","8/25/15 12:54","ranger-stop0","general-gate2",4
"20151125121147-666","1","8/25/15 12:54","8/25/15 13:06","general-gate2","general-gate5",12
"20151125121147-666","1","8/25/15 13:06","8/25/15 13:10","general-gate5","general-gate6",4
"20151125121147-666","1","8/25/15 13:10","8/25/15 13:20","general-gate6","camping7",10
"20151125121147-666","1","8/25/15 13:20","9/4/15 15:25","camping7","camping7",14525
"20151125121147-666","1","9/4/15 15:25","9/4/15 15:34","camping7","general-gate6",9
"20151125121147-666","1","9/4/15 15:34","9/4/15 15:48","general-gate6","entrance2",14
"20151127051117-574","1","8/27/15 17:11","8/27/15 17:12","entrance0","general-gate1",1
"20151127051117-574","1","8/27/15 17:12","8/27/15 17:15","general-gate1","ranger-stop2",3
"20151127051117-574","1","8/27/15 17:15","8/27/15 17:18","ranger-stop2","ranger-stop0",3
"20151127051117-574","1","8/27/15 17:18","8/27/15 17:21","ranger-stop0","general-gate2",3
"20151127051117-574","1","8/27/15 17:21","8/27/15 17:33","general-gate2","general-gate5",12
"20151127051117-574","1","8/27/15 17:33","8/27/15 17:44","general-gate5","camping6",11
"20151127051117-574","1","8/27/15 17:44","9/11/15 13:11","camping6","camping6",21327
"20151127051117-574","1","9/11/15 13:11","9/11/15 13:21","camping6","general-gate5",10
"20151127051117-574","1","9/11/15 13:21","9/11/15 13:33","general-gate5","general-gate2",12
"20151127051117-574","1","9/11/15 13:33","9/11/15 13:36","general-gate2","ranger-stop0",3
"20151127051117-574","1","9/11/15 13:36","9/11/15 13:39","ranger-stop0","ranger-stop2",3
"20151127051117-574","1","9/11/15 13:39","9/11/15 13:42","ranger-stop2","general-gate1",3
"20151127051117-574","1","9/11/15 13:42","9/11/15 13:54","general-gate1","general-gate4",12
"20151127051117-574","1","9/11/15 13:54","9/11/15 14:01","general-gate4","general-gate7",7
"20151127051117-574","1","9/11/15 14:01","9/11/15 14:14","general-gate7","entrance1",13
"20151128051155-195","1","8/28/15 5:11","8/28/15 5:18","entrance4","general-gate6",7
"20151128051155-195","1","8/28/15 5:18","8/28/15 5:26","general-gate6","camping7",8
"20151128051155-195","1","8/28/15 5:26","8/28/15 5:26","camping7","camping7",0
"20151128051155-195","1","8/28/15 5:26","8/28/15 5:34","camping7","general-gate6",8
"20151128051155-195","1","8/28/15 5:34","8/28/15 5:41","general-gate6","entrance4",7
"20151128081117-253","1","11/28/15 20:11","11/28/15 20:12","entrance0","general-gate1",1
"20151128081117-253","1","11/28/15 20:12","11/28/15 20:15","general-gate1","ranger-stop2",3
"20151128081117-253","1","11/28/15 20:15","11/28/15 20:18","ranger-stop2","ranger-stop0",3
"20151128081117-253","1","11/28/15 20:18","11/28/15 20:21","ranger-stop0","general-gate2",3
"20151128081117-253","1","11/28/15 20:21","11/28/15 20:33","general-gate2","general-gate5",12
"20151128081117-253","1","11/28/15 20:33","11/28/15 20:43","general-gate5","entrance4",10
"20151128091137-757","1","8/28/15 9:11","8/28/15 9:25","entrance3","general-gate7",14
"20151128091137-757","1","8/28/15 9:25","8/28/15 9:41","general-gate7","camping0",16
"20151128091137-757","1","8/28/15 9:41","9/1/15 21:10","camping0","camping0",6449
"20151128091137-757","1","9/1/15 21:10","9/1/15 21:27","camping0","general-gate7",17
"20151128091137-757","1","9/1/15 21:27","9/1/15 21:33","general-gate7","general-gate4",6
"20151128091137-757","1","9/1/15 21:33","9/1/15 21:45","general-gate4","entrance0",12
"20151129071142-601","1","8/29/15 7:11","8/29/15 7:27","entrance2","camping1",16
"20151129071142-601","1","8/29/15 7:27","8/29/15 12:00","camping1","camping1",273
"20151129071142-601","1","8/29/15 12:00","8/29/15 12:15","camping1","entrance2",15
"20151129121122-794","1","9/29/15 12:11","9/29/15 12:30","entrance3","general-gate1",19
"20151129121122-794","1","9/29/15 12:30","9/29/15 12:33","general-gate1","ranger-stop2",3
"20151129121122-794","1","9/29/15 12:33","9/29/15 12:35","ranger-stop2","ranger-stop0",2
"20151129121122-794","1","9/29/15 12:35","9/29/15 12:38","ranger-stop0","general-gate2",3
"20151129121122-794","1","9/29/15 12:38","9/29/15 12:57","general-gate2","camping8",19
"20151129121122-794","1","9/29/15 12:57","10/1/15 20:44","camping8","camping8",3347
"20151129121122-794","1","10/1/15 20:44","10/1/15 21:03","camping8","general-gate2",19
"20151129121122-794","1","10/1/15 21:03","10/1/15 21:06","general-gate2","ranger-stop0",3
"20151129121122-794","1","10/1/15 21:06","10/1/15 21:09","ranger-stop0","ranger-stop2",3
"20151129121122-794","1","10/1/15 21:09","10/1/15 21:11","ranger-stop2","general-gate1",2
"20151129121122-794","1","10/1/15 21:11","10/1/15 21:22","general-gate1","general-gate4",11
"20151129121122-794","1","10/1/15 21:22","10/1/15 21:28","general-gate4","general-gate7",6
"20151129121122-794","1","10/1/15 21:28","10/1/15 21:40","general-gate7","entrance1",12
"20151130031121-169","1","9/30/15 15:11","9/30/15 15:26","entrance1","general-gate7",15
"20151130031121-169","1","9/30/15 15:26","9/30/15 15:34","general-gate7","general-gate4",8
"20151130031121-169","1","9/30/15 15:34","9/30/15 15:49","general-gate4","entrance0",15
"20151130091113-828","1","9/30/15 9:11","9/30/15 9:13","entrance4","camping6",2
"20151130091113-828","1","9/30/15 9:13","9/30/15 9:13","camping6","camping6",0
"20151130091113-828","1","9/30/15 9:13","9/30/15 9:32","camping6","entrance2",19
"20151131081108-573","1","8/31/15 8:11","8/31/15 8:30","entrance3","general-gate1",19
"20151131081108-573","1","8/31/15 8:30","8/31/15 8:33","general-gate1","ranger-stop2",3
"20151131081108-573","1","8/31/15 8:33","8/31/15 8:36","ranger-stop2","ranger-stop0",3
"20151131081108-573","1","8/31/15 8:36","8/31/15 8:39","ranger-stop0","general-gate2",3
"20151131081108-573","1","8/31/15 8:39","8/31/15 8:57","general-gate2","camping8",18
"20151131081108-573","1","8/31/15 8:57","9/11/15 10:41","camping8","camping8",15944
"20151131081108-573","1","9/11/15 10:41","9/11/15 11:00","camping8","general-gate2",19
"20151131081108-573","1","9/11/15 11:00","9/11/15 11:03","general-gate2","ranger-stop0",3
"20151131081108-573","1","9/11/15 11:03","9/11/15 11:05","ranger-stop0","ranger-stop2",2
"20151131081108-573","1","9/11/15 11:05","9/11/15 11:08","ranger-stop2","general-gate1",3
"20151131081108-573","1","9/11/15 11:08","9/11/15 11:27","general-gate1","entrance3",19
"20151201031214-85","1","8/6/15 16:43","8/6/15 16:52","camping4","general-gate7",9
"20151201031214-85","1","8/6/15 16:52","8/6/15 17:05","general-gate7","entrance3",13
"20151201051230-898","1","9/1/15 5:12","9/1/15 5:25","entrance1","general-gate7",13
"20151201051230-898","1","9/1/15 5:25","9/1/15 5:32","general-gate7","general-gate4",7
"20151201051230-898","1","9/1/15 5:32","9/1/15 5:43","general-gate4","general-gate1",11
"20151201051230-898","1","9/1/15 5:43","9/1/15 5:46","general-gate1","ranger-stop2",3
"20151201051230-898","1","9/1/15 5:46","9/1/15 5:49","ranger-stop2","ranger-stop0",3
"20151201051230-898","1","9/1/15 5:49","9/1/15 5:52","ranger-stop0","general-gate2",3
"20151201051230-898","1","9/1/15 5:52","9/1/15 6:11","general-gate2","camping8",19
"20151201051230-898","1","9/1/15 6:11","9/1/15 11:00","camping8","camping8",289
"20151201051230-898","1","9/1/15 11:00","9/1/15 11:19","camping8","general-gate2",19
"20151201051230-898","1","9/1/15 11:19","9/1/15 11:22","general-gate2","ranger-stop0",3
"20151201051230-898","1","9/1/15 11:22","9/1/15 11:25","ranger-stop0","ranger-stop2",3
"20151201051230-898","1","9/1/15 11:25","9/1/15 11:28","ranger-stop2","general-gate1",3
"20151201051230-898","1","9/1/15 11:28","9/1/15 11:48","general-gate1","entrance3",20
"20151201121236-41","1","8/15/15 7:58","8/15/15 8:13","camping3","general-gate7",15
"20151201121236-41","1","8/15/15 8:13","8/15/15 8:30","general-gate7","entrance3",17
"20151203041234-867","1","10/3/15 16:12","10/3/15 16:32","entrance3","general-gate1",20
"20151203041234-867","1","10/3/15 16:32","10/3/15 16:35","general-gate1","ranger-stop2",3
"20151203041234-867","1","10/3/15 16:35","10/3/15 16:38","ranger-stop2","ranger-stop0",3
